ID,topics,text,question
clintanderson_A191_3_2,"Growth/learning, Skills, Military,Navy","To become an officer you need two basic things. Number one you need a college degree time, that's a requirement. Number two you need to be able to present a good managerial style, people need to think that you can lead. Just because you have a degree doesn't mean that you have the authority or, doesn't mean that you have the presence of command to get people to follow you. So once you're going through the officer training program they either teach that to you or they don't allow you to join the military service. They would basically kick you out, so you need a college degree and you need to be able to supervise other people.","What experience is necessary to become an officer?
how can I become an officer?
what do you have to do to be eligible to become an officer?
do you have to have a college degree to get a commision?
do officers have special training?"
clintanderson_A192_3_2,"Management, Advice","With any job it's incredibly important to have a good source of feedback for the jobs that you do. If you're in a position where like you supervisor doesn't give you the the feedback that you need, he doesn't show you the right way to do things. What the Navy is really good for is having multiple resources to go to. So of course if you have one chief above you and you're an enlisted person and he's not listening to you, then what they say is that you can go above him. It's not generally expected that you do that, but it is possible you know. Everybody from the captain of the ship all the way down for the most part has an open door policy, which means that if something is on your mind you can come talk to them. Generally they like you to follow the hierarchy. So the first question that they are going to ask is ""did you ask the person underneath me?"" so beside you, if you have a problem with someone above you, you talk to the people to your left or right. Then you talk to the people, let's say it's a chief that you're complaining about, then you talk to another chief. And then, if neither of those listen, then maybe the senior chief or maybe the officer of the unit and onwards up. So if you have a problem your feedback, then there are lots of resources that you can go to.","How do you get good feedback?
can you tell me what to do if I get a chief or officer who is not helping me?
how will I know if I am doing a good job?
will others help me evaluate what I am doing right and what I need help with?
how can I make sure to get good feedback?
How do you handle supervisors who were unable or unwilling to give you feedback?"
clintanderson_A193_3_2,"Decisions, Military,Navy","Some of the most important decisions that I've faced have to do with morality I would say. So here's what I mean. The most important thing that you can do in the military is follow directions, but not everybody does that, unfortunately, and your tasks as a supervisor is to confront these things and take care of them appropriately. So this is what I mean. Let's say that there is somebody on the ship, coming onto the ship any he's drunk and he's not supposed to be drunk. What do you do? So you could either grab him by the collar and take him to the local Master at Arms this person in trouble right, and that's the right thing to do. Another right thing to do would be to chastise him, to handle it in house to make sure that he doesn't do it again to kind of supervise and mentor him, if you think that he's that type of person so you don't have to necessarily ruin his career. So basically it's a morality question, the type of personality that you have and how willing to stick to the books you are to make sure that you do the right thing. When it comes to things that are going on in the plants, things that are going on in the engineering field there's no morality involved. If that thing is leaking you don't think hey you know like should I fix it or not, it's not that big. No if it's leaking, if X then Y. But when you're dealing with people, people with personalities, people with emotions, people with families, you have to really take all of that into consideration and to determine the wise thing to do, not necessarily the thing that's written in the book.","What are the most important decisions that you faced as a leader in your organization?
tell me about tough choices you have had to make.
what kinds of command decisions have fallen into your lap?
do you have to make critical decisions and, if so, what kinds?
what major decisions have you faced in the military?"
clintanderson_A194_3_2,"Advice, Background","The person who probably gave me the best advice about my life I have to say, it would be my friends, especially my Navy friends. I have a good friend he was a fellow nuclear electrician with me, we've been learning computer science together, we fought through our electrician trainings together, and he went off and did his own thing and just a conversation that we had you know like sitting around with some coffee or some beers, we talked about like well what do you want to be? Well I wanna be this. What do you want to be? For instance he actually taught me a lot about mortgages and stuff. I read this book that he presented its called Rich Dad Poor Dad by Robert Kiyosaki, and after reading that book then I kinda got ideas like okay rather than the cubicle thing I probably want to make my own business or something. I'd rather you know like have some kind of other income rather than a nine to five job. Or rather we would talk about his prior relationship and the fact that like his wife maybe didn't want to work so much. And we thought about like the income and outcome of his of a one working party system. You know like if one person doesn't work and the other person just takes care of the kids, then I guess you can't be as rich as you normally would be. So that had an effect on me, the person that I wanna meet in the future. Do I want like a housewife, which is fine you know. She could have a decent life making kids and you know making dinner and you know folding clothes. Or do I want a someone who's working, in which case like my clothes would suffer, my kids who suffer, my household chores would suffer you know. So like things like that are very very important to consider and to consider wisely and the fireside chats with my friend actually got me to think about my life, my future life very very very hard.","Who gave you the best advice about your life?
Who is your life mentor?
what person do you rely on for life advice?
what is the best piece of life advice you've gotten?"
clintanderson_A195_3_2,"Background, Growth/learning, Advice","The most important lesson that I've learned about life, I don't know if it's true or not, but I say that you should follow your passion. That's what I'm doing myself. Hopefully I'll eventually reach that goal or at least you know fight the good fight or smiling until my death bed trying to follow my passion. I guess if I were following my passion then I would probably be in a nice paying job with a nice car and a nice house down the street in a nice cul de sac. But for some reason I feel like what I wanna do is, I want to own my own business one day, or I want to make some really outstanding computer science product. So because I'm doing that, it feels like my life is worth doing. Rather than me working for someone else, helping someone else make their dream come true, making the best Pepsi can in the world, or making the best table in the world, or making power for people of Orange County you know. All of those are are honorable professions, but it's something that I didn't come up with, it's not something that I wanted to do. So I'll try to do something I want to do and so far I'm glad that I'm doing it, so that's my suggestion for other people as well.","What is the most important lesson about life you have learned?
what is the best advice you can give about life?
what important things can you tell me about life?
what is the most essential thing you know about life?"
clintanderson_A196_3_2,"Advice, Priorities","Something that's really important in life, although I don't really have it in abundance myself. It's your connection with other people, be it your family, be it your close friends, be it your coworkers. You should really try to put yourself out there in the world, try to become you know a part of this world. I know that sounds very theoretical, but like if you're living in isolation, yes you're playing your video games, yes your studying all day and all night, and if you don't have that much interaction with other people in real life, then I think that you're missing out on something that is a really really really critical to make this world go round you know. I think you'd find yourself smiling a lot more every day and finding a better peace when you don't have any enemies around you, when you are looking out for your brothers and your sisters beside you.","What do you think is really important in life?
what matters in life?
what really makes a difference in life?
what is central to your philosophy and approach to life?
how do I live a good life?"
clintanderson_A197_4_1,"Motivation, Impact","I'm trying to solve lots of different problems that are very educationally oriented. So, I want to bring technology to the classroom. I noticed that when I was in school, that the lectures were boring, from teachers, you know, writing up there on the blackboard, that the books, you know, they're kind of dry and you know, the words are plain. and then I go home and I see entertainment. I watch YouTube videos and I watch Netflix and I'm, you know, like, the videos that I watch are like, very educationally oriented. You know, I watch physics videos and I watch computer science videos so I try to, I would like to bring that style of education into the classroom because it's more interesting. So, I'm trying to solve that problem when it comes to things that I want to see come in the future.","What problem are you looking to solve?
What are you trying to fix?
What problem are you solving?"
clintanderson_A198_4_1,Motivation,"A lot of my inspiration comes from myself. Particularly, I'm a designer so I just sometimes just sit by myself and I think, ""Well, what problems does the world need taking care of?"" You know, like, there's water that needs to be had in Africa or there's, I don't know, a building that needs to be built bigger or there needs to be like, a different type of game that I want to see in multi-person online role-playing games or something. So, lot of it comes from myself. Of course I can watch videos like YouTube or I can you know, hear people talking and then like, get inspirational from that but I think that the best types of ideas come from, you know, your own past, the things that you witnessed in your life and then you make new things, something that no one has ever thought of. Those are the best types of ideas that I think should be created.","How and where do you find inspiration?
Why are you inspired?
Where does your inspiration come from?
What inspires you?
How are you inspired?
Where does your inspiration come from?"
clintanderson_A199_4_1,"Motivation, JobSpecific","When I am coding myself, there's this time that you're like, typing and you're thinking about, like the next algorithm that you're going to write and you start to get into this flow where you kind of see the future and it's all a matter of like, your hands typing down the words so that you can get to that point but at that time, it's not like you're typing, it's not like your thinking of things at the time. You already know where you want to go and it's just a matter of getting there as fast as possible. So, that's what I mean when I say flow, like, it's kind of like, if you play video games and you know how you're supposed to beat the boss and then you can see the person on the screen running and jumping and you know, sliding and stuff but you're not thinking about the way that your hands are controlling the character. You know, you're not thinking about B, B, up, down, left, right. You're just thinking of the person running and jumping and so, that's what homework is for me. That's what, like, when I do my start-up, that's what it is for me, you know, I see the end goal and that time, you know, between the time that where you are and the final product, that's the flow that I mean where it's like, you can just get into it and it's really fun and you can do it all day, because it's, you know, so inspirational.","How often do you ever get in a ""state of flow"" when doing your job?
Do you get in ""the zone"" at work?
Do you reach a flow state when working?
Do you ever get so focused that you forget about your surroundings?"
clintanderson_A200_4_1,Motivation,"I think I am at my proudest when I have some kind of difficult task, like some discrete math problem that, you know, I see that, you know, I can't do, you know, other people haven't, you know, done and all of a sudden, like, you just sit back, you know, you put your paper, your pencils away and you think, ""Alright, you know, like, they're not trying to attack you. What is it that I'm supposed to be doing?"" and you think of a multi-level solution and you finally get the answer and you know, it's kind of like playing chess or something, you know, you get into this point where you can kind of see things, you know, like five six seven steps down the road and if you don't think of it that way, then you won't solve that problem. So, when I do think of it that way, you know, when I do solve those complex problems, that's when I'm my most proud, that means it's like, you know, a sign of my intelligence or something.","What makes you proud?
What are you proud of?
What would you want to show off to others?
Are you proud of your work?"
clintanderson_A201_4_1,Motivation,"Things that keep me up at night are probably the same things that keep most Americans up and that's, you know, of course I fear for my life. No one wants to die. I think that even the most hardcore, you know, Marines, they don't want to go to war. Of course, they'd like our politicians to, you know, do things diplomatically. Everybody has family back home, everybody wants to, you know, see the next day. So, I'm not a coward, you know, when it becomes time to go fight, then I will but it's not like I want to fight. What I want to do is, I want everybody in the world to live together in peace and harmony but I know that that doesn't happen. So, what keeps me up at night, is thinking that any day now, any second, there could be a terrorist attack, you know, near my home. The people that I care about can be wounded, injured or the fact that I might have to go over there and you know, maybe put someone else in harm, you know, someone that I'm attacking or support someone who, you know,. attacks somebody. I don't want to see people dead or killed just like most people in the military I think but you know, even though it does keep me up at night, you know, I do have a good sleep and then the next morning, I wake up and I go to my job.","What keeps you up at night?
What worries you?
What are you concerned about?
What do you lose sleep over?
What problems consume you?
What thoughts prevent you from sleeping?
what do you think about?
What is the first thing that you think of in the morning?"
clintanderson_A202_4_1,"Impact, STEM","The main beneficiary of the work that I do, I'd probably say, are the youth of today. I sound like an old geezer but yeah, if you're 12, if you're 15, hopefully some of the things that I'm thinking about, they're probably not going be done, you know next year or you know, three years from now. I'm trying to do things that are to take like five years, you know things that are like, for instance things with virtual reality where I want you to live inside that world, things, you know, for movies and they don't come so easily, you know, it takes years and years of work. So, by the time it reaches its fruition, maybe the kids, you know, that are in middle school right now will probably be in university and the, really witnessing the Marvel that I created. I think those are the main beneficiaries.","Whom do you see as the main beneficiaries of the work you do in computer science?
Who does your work help?
Who benefits from your work?
Who uses what you create?
Who are you helping?
Who sees the results of your work?"
clintanderson_A203_4_1,"Motivation, JobSpecific, STEM","I get motivated to go to work because it's fun, you know, that's the simple fact of it. When I was in school, you know, I had like math and science and physics and chemistry and nothing really like, pushed me to, you know, want to learn myself but computer science had something about it that is, there's a little bit of math but not too much to make me scared, there is a little bit of graphics to, you know, at least so I could see what it was that I was doing. You know, there was a little bit of like logic but not too difficult. Everything is in moderation and it's as hard as you make it. So, because there's so much that it's such a broad category, I found my little niche, you know, it happened to be virtual reality but like, I've experienced like, lots of things in computer science and they all had something that kind of drove me to want to learn more. So, no other subject has actually done that for me except for computer science. So, I think all of it's inspiring to try to, it's all inspiring because it's fun. That's the reason.","Why are you motivated and inspired to go to work as a programmer?
What motivates you as a programmer?
What inspires you as a developer?
How are you inspired to code every day?
How do you stay motivated to program at work everyday?
Why are you motivated to be a software engineer?
How do you reward yourself?"
clintanderson_A204_4_1,Lifestyle,"When it comes to balancing your career, for instance, like I'm a computer science major right now but before I was in the military but in both cases, you always have to make sure that you have enough time, later on in your life, so that you don't disregard your earlier work. Some people say, ""Okay, well, I'm going to have a job that's so so, or that I don't like for eight hours of the day and then I'm going to, you know, suck that money and then use it for later on in life. You know, I have a nice car and I have a nice house and then, you know, like, we go on vacation because of the sucky job that I had earlier and I don't think that that's a good balance. I think that you should really try to find a job that you would do for much much lower pay and that's the job that you can really do all day if you wanted to so you don't think of it as such a pain. It's not like you're, one hour before the time ends and you're like, ""All right, let me go home, let me go home."" If you're in that type of job, then I think you should start looking for another type of job and then if you do that, then balancing is really really easy. You can be either place, you can have, like, all day with family or you can be all day at work and both are okay with you. You know, it's not going to be like, in pain with either one of those. So, find a job that you love and make sure that your family life is cool too, your home life if you don't have a family is cool too and then there's no balance to be had.","How did you manage both career and personal life effectively?
How do you balance your home life and career?
How do you handle personal and work life simultaneously?
How would you suggest keeping an effective balance with work and life?
How do you balance work and play?
How do you balance work with everything else?
Is it difficult to manage work and live a healthy lifestyle?"
clintanderson_A205_4_1,"JobSpecific, Advice","For me, STEM has been a really good profession to have. When I was younger, I was very humanities oriented. You could have talked to the seventeen year old me and said, ""You will be working on programming or you will be lifting a wrench and doing some electrician things, checking voltage"" and I would've said, ""You're crazy, that's not me."" But there was something in me, maybe because of my past, you know, I used to play chess or because I was good at math, that I thought it was interesting. I wasn't scared of it. So, I think that the people that are like that, the people that look at math problems and who aren't scared of math, I could just say and who aren't scared of science. The ones who maybe are challenged but want to learn more so that they can solve the problems. If you are that type of person, then STEM is a really good field to go into. If not, then, I got to say, I've met many people in STEM who, you could tell, aren't like that, are just, kind of go with the flow and don't really see the interest in math and interest in science. They're doing it just because it was offered to them and those are the ones who have the biggest problems, those are the ones who kind of, like, fade into another job or maybe even get kicked out because they're not good at the job. So, there has to be some kind of passion for, kind of, numbers, scientific thinking, methodologies, logic. If you're like that, then STEM is a good choice for you.","How strongly would you recommend this profession to others or to me personally?
Would you recommend your profession to others?
Should I go into the same field?
Should I pursue the same career that you did?
Do you recommend your career to others?
Is your career worth recommending?
Should others pursue your career?
Should i go into STEM?"
clintanderson_A206_4_1,"JobSpecific,Negative","Computer science has a lot of problems that I wish would change and the biggest part is computer science education. That's, you know, the field that I'm choosing to go into. It's really hard to learn where to start with computer science. It's such a broad field and someone that's interested in STEM comes to me and says, ""What should I do? Where should I start?"" and I say, ""Okay, well, pick up a programming book, learn C#, learn C++ or learn any programming language actually and even that, that should be enough to, like, start them on their journey but it's not. There's so many different avenues to try and many of them are, I have to admit, are badly worded. For instance, when I was starting to learn computer science programming, some of the books that I picked up were made by computer scientists. I don't think that those are the ones that should be writing the computer science books. I think the people that should be writing are the educators, are the ones who think visually, are the ones who think graphically, are the ones who think, ""Well, you know, I'm showing C#, so I need to put some bombs and some explosions and some, you know, some nicely worded subtext. You know, like, I have to be able to write to a ten-year old and that the ten-year old should understand it. Rather than that, I think the ones who are really good at computer science, they're really smart, they're, you know, egg heads, you could say and then they decide to be educators and sometimes they don't match up. So, I wish that there were better educational books out there for computer science.","If you could change one thing about your job, what would it be?
What would you change about computer sciecne?
What do you wish was different about computer science?
What changes would you make to the computer science field?
How would you modify your job if you could?
What is bad about computer science?
What sucks about CS?
Is there anything bad about computer science?"
clintanderson_A207_4_1,"STEM, Jargon","STEM stands for Science Technology Engineering Mathematics, STEM. And it basically consists of what most people consider technical courses.","What is STEM?
What does STEM stand for?
What do you mean by STEM?
What does STEM consist of?
What does STEM mean?
Tell me about STEM.
what is the full form of STEM?"
clintanderson_A208_4_1,"STEM, JobSpecific, Military, Opportunities","For the United States military, I think many of the jobs that we do, do have some kind of STEM-ness associated with it. That's Science, Technology, Engineering and Math. So, he could be a cook. Chances are, there would be some kind of training that you do, based on, like, the grill. The fact that you're supposed to push these buttons and turn these knobs and, you know, you have to do maintenance on it, so you have to open it up and clean it or something that. That could happen. Additionally, when we do General Quarters, that's when, like the whole entire ship pretends that they're at war and, you know, they have to, like, do certain things to make sure that order is kept, that fires are put out, that, you know, like, if there's a hole in the wall that's patched up if it's flooding and you have to take it out. So, all of these things, they need some kind of understanding about the technology that's behind it. So, for instance, you have a fire fighting bottle and this is any job in the military, it could be a Boatswain's Mate, it could be a Quarter Master, it could be an Electrician's Mate, we all have to understand that this bottle has to put out this fire. The fire, you have to understand, is it class Charlie fire, class Alpha fire? You have to understand that the bottle is metal and it has to be on the ground and when you blow it, when you squeeze the trigger, that it has to be on the ground so you don't get shocked because of the speed at which the coolant leaves the nozzle. So, it's kind of technical in that way and you have to understand why. So, there are many things that are on the ship that can be considered STEM as well and you're going to be dealing with it no matter what you are. Some of us, like, we do it for our job no matter what. So, Electrician's Mate, you know, my normal job is check voltage and current, there's Fire Controlman, they're the ones who, like, use, they have to understand about the weapons and weapons systems. There's Electronics Technician who has to remove and replace the resistors that are in the circuit boards. There's mechanics who deal with the big pumps all around the ship, the gears, the switches, the panels, the turbine generators, you know. They're the ones who actualy, like, open it up and you know, like, maybe operate the system or clean the system. There are many STEM fields and even if you're not specifically, like, a STEM rate, you're going to be dealing with STEM equipment.","What STEM positions are available in the military?
What STEM can I do in the military?
What STEM opportunities are there in the military?
Are there STEM positions in the military?
How can I do STEM in the military?
What are examples of STEM careers in the military?"
clintanderson_A209_4_1,"STEM, JobSpecific, Benefits","I think the biggest benefit that I have as a computer scientist is the fact that it's pretty fun for me. It's like playing a video game sometimes. I'm doing my job, I'm doing my work and you know, I'm thinking, like, you know, three-four steps down the line and you know, another friend comes over, he looks over my shoulder and, ""Oh, did you try this?"" and like, ""Well, I want to do it this way"" and there's like 3-4 different ways that you can do it and, you know, I try to do it and he does it over my shoulder and then I have to say, ""Oh wow, you know that was a lot better. You know, it's faster, it's has less code. You know, I learned something"". So, yeah basically, it's fun.","What are the benefits of your STEM career?
What benefits does your STEM career have?
What benefits did you receive in your STEM career?
What perks come with a STEM career?
What benefits do STEM careers offer?"
clintanderson_A210_4_1,"Advice, Mentor, Resources","If you're interested in going into computer science, the best person to talk to, obviously would be a computer scientist, if you know one. They're probably not so easy to come by. I didn't know too many when I was growing up. There's probably a lot more now because it's a bigger field now but chances are, if you don't know a computer scientist, then obviously you go down the line, if you know an engineer. If you don't know an engineer, then even a mathematician. I don't know there's that many mathematicians I know either. So, anybody that can think logically about something, then they're probably a good person to go to and by that I mean, so if you're looking around a normal city, then anybody that is in the STEM field could probably give you some kind of idea about what they do and I don't think computer science would be that far behind. So, for instance, if you're a car mechanic. You can ask a car mechanic, ""Why do you like what you do?"". They're going to say, ""Well, I like cars. I have a few cars myself. And because I liked it so much, I wanted to know what was inside of the car. So, I remember the first time I pulled open the hood and then I was looking around on the inside and I was asking questions about all those things and at first it was very very daunting but after I learned what the, that thing there did and that engine part there did and that alternator does. Once I started learning about those, you know, then the pieces start to fit and eventually, I knew, you know, half the engine, 75% and then all of the engine and then it's really interesting at that point."" So, that little thing that I just told you, is probably what most STEM people would say about whatever it is that they're doing. As an Electrician, I would pry open up a load center and tell you the same exact thing. Well, those are the bars, those are the bus breakers, there's the current, voltage, blah, blah, blah. As a computer scientist, I'd tell you the same thing. This is, like, the program and this is, like, the initial settings, and you go down here and here are all these functions and this function does this and this function does that. As an Electricians, I'm sorry, an Electronics Technician, I'd tell you the same thing about a circuit breaker. Well, this is the resistor and this is the motherboard and, you know, this goes over here to that part and here's the blueprint for it and so, I would say the same thing that the car mechanic would say about that circuit breaker. So, anybody would probably give you some kind of clue about what it is that they do if they're in the STEM technology field.","Who do I talk to if I'm interested in this field?
Who should I ask for advice?
Who will know more about this field?
Where can I find more information about this field?
Who is the best person to speak if I want to know more?
Who do I look to if I want to know more about this field?
Who is a good person to ask about this field?"
clintanderson_A211_4_1,"Opportunities, Benefits, Culture","The difference between working in the public and private sector, I would say would probably be, number one, the job security. If you're a public servant, it's very hard to get fired. That's a pretty common meme that we always say. You'd have to do something really terrible to be fired. You can not be promoted as much or you can get like pretty bad jobs but once you're in the system then you don't really get kicked out because of all the fairness laws in place. If you're in the private sector, then you have to realize that their main goal is to make money. That's the point of a business, to make money. So, number one, if you're not producing, if you're in the public sector, you just get kind of shifted around and if you're in the private sector, you get fired. So, you have to have a better work ethic, I think. So, for instance, in the public sector, there could be many days that you kind of just sit around, kind of with your hands in your pocket, especially if there's not that much work. You have high work and low work and during low work, then you're just not expected to do that much whereas in the private sector, they will find something for you to do because they're paying you. Otherwise, they'll just lay you off or something. So, it's two different reasons that you exist. For the public, your main goal is to serve the people and they want you to keep your job. They want to have the same workforce in play most of the time, so it doesn't really matter how the, what the job outlook is like. You're probably keep your job if they like your work experience and you're just kind of, sit there whereas the private sector, if they're doing bad, then you're doing bad and, you know, you have to maintain a good reputation, you have to, kind of, be smart and if you want to be promoted, then you have to, like, really show your worth more in the private sector. However, at least in the private sector, you get to make a lot more money. You're not on the federal pension system, you're not on the federal salary system. So, depending on what type of job you want to do in the private sector, you can make lots of money. I know some people who, like, can buy a house with the bonus that they just got, so, there's some value in that.","What is the difference between working in the public vs private sectors?
Should I work in the public or private sector?
What are the pros and cons of working in the public versus private sector?
Is the private sector better than the public sector?
What differentiates the private and public sectors?
Public or private sector?
What does it mean to work in the public or private sector?"
clintanderson_A212_4_1,"STEM, Background","My favorite coding language has to be C# so far. If you get into computer science, all of your instructors are going to say, ""You can learn any language. It doesn't matter which one it is. They're all the same"", which is, you know, it's true in a sense. So, C# for me, has been the easiest language to learn. Yes, all computer science languages are very very similar but some are easier to learn than others and it's because I like that for purpose. I think everything, from cars to airplanes, everything that's been created has a curve where it should be easier, the later it is in its cycle. So, when computers first came around, everybody was working with vacuum tubes, you know, physical things. Then, it became assembly language, then it became machine language, then it became A, then B, then C, then C#, then Python and Java. So, the later languages I think are based on the ones before and they said, ""Hey, how can we make this easier?"" and it just got better and better and better. So, for me, C#, it sounds like someone's talking, it sounds like, by sound I mean, you look at the code and it says ""If Bob is"". Anyways, it's really easy to read once you're reading the code and earlier versions I think are not as user-friendly. So, C# is the language for me.","What is your favorite coding language and why?
What coding language do you like the most?
What is your favorite language to program in?
Do you have a favorite coding language?
What is your preferred programming language?
what is your favorite programming language?
do you have a favorite coding or programming language?
what language do you like to code and program in?
what coding language are you the best at?
What computer languages do you know?"
clintanderson_A213_4_1,"Lifestyle, JobSpecific","How much free time you have really depends on the type of job that you're doing. If you're in this uniform, that means, when you're stationed on land, that means you probably have a nine to five job. You get off and you go home and you do your own thing. When you're on deployment, then your free time goes from maybe eight hours later in the day down to maybe two or three. You don't have that much free time. During those times, you really suck them, you really suck the juice out of them, so you're watching DVDs or you're drumming down in, like, the basement or you're just sitting back, relaxing, watching some TV or reading a comic or something like that and the two or three hours, you really make the most use of it. When you are, when I got out of the military and I started going to school full-time, then, I guess my days were a little bit easier. Going to school full-time, that's about thirty hours to sixty hours, depending on whether you're taking the easy class or hard class. But even for me, when I was taking easier classes, then I try to find part-time work, to add on the extra twenty or thirty hours to it. So, all my time was about sixty hours per week, consistently for last few years, either just full-time student or full-time with part-time work.","How much free time do you have in your career?
How much time does your career allow you to have at home?
Does your work allow you free time?
How often do you have time to yourself in your career?
Do I have time to have a personal life and have a career?
Does your work allow adequate free time?
Do you have any free time in the Navy?
Are you busy in the Navy?
How busy is your job?"
clintanderson_A214_4_1,"Demographics, Culture, JobSpecific","I don't think that computer science is really ethnically diverse because in general, engineering is not ethnically diverse. For example, when I was at Berkeley, I was taking my artificial intelligence class and there are about four hundred people. There there was one other African American female, she always sat in the front and there was me. Besides that, it was basically whites and Asians. For the military, I'm an Electrician's Mate on the nuclear side and that's not very ethnically diverse either. That's because nuclear technology and basically engineering, is kind of a higher level field and unfortunately, blacks and Hispanics don't really shine in those areas as much as whites and Asians do. So, the military is very diverse but blacks and Hispanics are usually in the fields that don't require as much technical thinking but at least on the civilian side, at least in school, Berkeley had lots of different cultures but they're mainly in the humanities section not so much the engineering section. That's something that I'm trying to change myself. That's the reason that I'm in computer science at the first place because I want to do education so I can help people like me, you know, who were young and wanted to have some kind of inspiration to do technically oriented jobs but I didn't really know where to start, so. It has a long way to go. In fact, even at USC, out of the whole entire games department, I'm the only black person that's there. I don't think I saw, there were maybe two or three Hispanic people and this is a field of maybe, several hundred people. So, it has a long way to go.","How ethnically diverse is this career field?
What are the ethnics of your field?
What are the racial percentages of this field?
Is your career ethnically diverse?
Does this career field contain people from all ethnicities?
How much diversity does this field have?"
clintanderson_A215_4_1,"Demographics, Culture, STEM","I think that there are fewer minorities in STEM, based on the difference in culture. So, I've lived in a white household, not the entire time, but for some portion of my life and I kind of saw the way that education was being presented to me and to the students that I saw around us. Education is number one, you're supposed to be doing your homework when you come home. You know, there's probably an hour, two hours that you have to, you know, focus on your education and then you can go play, things like that. Whereas in the black households that I lived in, it really wasn't an issue. For instance, my mother, she didn't even graduate high school. My father did, but he wasn't really interested in my education. So, there were things that I did when I was a kid. They give you five dollars if you, you know, like, do all your homework for that week or they look at your report card and, you know, ""As and Bs, okay, well, you know, you don't get in trouble"" or things like that. But it wasn't really, college wasn't really pushed. For instance, I never heard the name of any college from any of my family, my mom's side or my dad's side, because they were divorced right. So, that's opposed to the white households that I lived in and, you know, then you're always hearing about University of Michigan and, you know, we're going to go to a college game this weekend or this person is coming from University of Nebraska and you know, here is what he's doing. So, it's, those things are pushed on you, you know, every week, every other day, you know, it's part of the culture. You're expected to graduate from high school and then go on to college and that's very obvious whereas in the, I even lived in a Mexican household and it just wasn't there. The parents usually didn't go to college themselves and it's more like you have a range of different possibilities. You can go to college, if you're smart or you can work down the street, that's where your father worked. Or, you can just live your own life and make your own choices. Those are the options that are available and that are persistent in minority cultures. So, I think, we, if you want to send more kids to college, it should be an expectation that you're go to college from the family, rather than just be a choice and do whatever you want to do.","Why are there fewer minorities in STEM?
Why is STEM less diverse?
Why do fewer races go into STEM?
Why isn't the STEM field ethnically diverse?
How come there is less racial diversity in STEM?
Why is STEM mostly whites and asians?"
clintanderson_A216_4_1,"Demographics, Culture, STEM","It's really interesting that, for the STEM field, there are fewer females than men. I was just talking to my friend the other day and we were just saying, ""At least when I was in school, girls actually did better than guys in math and science. I mean, they're the ones who are always submitting their homework, you know, always got the best grades, maybe guys, kind of, just, like, sit back and don't really, like, pay much attention. So, you think that girls would be in abundance in STEM but it turns out to be the opposite. After you get into college, it switches. Girls are mostly humanities and guys are mostly, you know, technically oriented and I think it has to do with just the mindset of girls, I guess. Maybe because so many guys are in the technical roles, then maybe girls get to college and think, ""Well, you know, those technical jobs are for guys. So, let me go ahead and, you know, do something humanities oriented, because it's like that already."" So, I think if we just, like, reset, if we, like, kick everyone out of college and then all of a sudden, you know, we have a fresh batch of people in and, you know, we don't tell people who's running NASA, who's running Microsoft, you know, it's all a secret. Then, I think maybe it would be about half-half, you know, there'd be half as many girls at MIT as guys but because, you know, maybe they step foot on MIT and say, ""Okay, well, you know, like what jobs do you have? Oh well, I'm looking at electrical engineering. Oh, 70% guys. Alright, well maybe that's a guy thing, a guy profession"" and it shouldn't be that way because, obviously girls are just as smart, if not more smart than guys coming out of high school.","Why are there fewer females in STEM?
Why is STEM mostly males?
Why do fewer girls go into STEM?
Why don't girls like STEM?
Why are there more males in STEM?
Why doesn't STEM have a gender balance?"
clintanderson_A217_4_2,"Challenges, Failure","If you have a bump in the road in your professional career, you have to shake it off. There are many times that I personally had lots of bumps in my military career, that it didn't work out the way that I wanted to. So, for instance, an example is, I wanted to go to the Naval Academy when I first joined the military. They didn't accept me and I thought that was, it's the last time that I could apply. I was 22 when I joined or when I joined and tried to apply and the limit they can be is 23 and I was at that point. So, the next year I wasn't able to apply and it just, like, set me back. It felt like it really set me back. It's one of the biggest heartbreaks that I had in my life. But, you kind of, make a plan B, you look at the future, kind of, see, like, where I want to go and take that goal and you put it on your new plan B and then it should, you know, if you have the right determination and drive, then you should still get back on track somehow. So, in order to get back on track, you have to talk to your people, you have to talk to your mentors if you have any, you have to, you know, take something from yourself and say, ""You know what, even though I won't get there as fast as I was going to or as easily as I was going to, is it still a goal worth going on this new path?"" So, for me, one of the reasons that I wanted to go was, obviously to make sure that I take care of people, that I, you know, I present a good, I'm a good worker for the American people. So, I took that goal and I just did it through normal universities, I did through my nuclear technology work, I did it through research that I'm doing right now and I still think that my end goal, which is making cool products for, you know, cool computer science products and, you know, awesome new and exciting things. I'm still going to do that no matter what. So, if you have a bump in your professional career, just take a reset, do some extra education, maybe talk to a lot of people to get you back on track and you'll be fine.","How does someone recover from a professional ""bump in the road""?
How do I recover from a career failure?
How does a professional overcome a mistake?
How does someone get back on their feet after messing up?
How can I get over a major blunder?
Can I get back on track if I made a career mistake?"
