ID,topics,text,question
s001p014s00155383e00173703,"Background,Challenges,Failure","I experienced many failures. Um, all the time. The one that I'm most unhappy with is what? When I tried to apply it to the Naval Academy and didn't get accepted, I think another failure that I had, at least, um, academically is when I was at Berkeley and I didn't go home and read all the chapters. You know, they say, like, this is how you succeed, you know, read this and do this, you know? And I didn't really push myself as hard as I should have. And that lasted my whole career. Sometimes I did. You know, sometimes I was, you know, during the weekend, I just like reading, reading code and code. But other weekends, I just, you know, like I got a C or a B on a test. And, you know, like, I feel like, Hey, you know what? I should have really pushed myself a little bit harder during that time. But the failures that I have currently are the ones that are that I'm most unhappy with Andi. This means as a chief, um, you have people under you and I I felt them all the time. I try it. You know my hardest. I tryto get them awards and they don't get accepted for I try to get them promoted and they don't get, um, the the credit that they that they want. I try to write the most fair evaluation that I that I can and some of the ones that have the lower ones, you know, I have to explain. And then they walked out the room and I say, Hey, how did you try to change him? Did you try to get that? You know that three point. Oh, upto a four point. Oh, Did you give them all the tools that were necessary so he could succeed? And yeah, this is constant. So, um, you're still happen all the time, But, you know, you live with them and you have to just think that you tried toe do the best that you could during the time","What are the failures for which you are the most unhappy?
Can you tell me about a major failure you've had?
Describe a time you failed.
For what failure do you have the most regret?
Tell me about your most upsetting shortcoming.
What defeat makes you the most distressed?
What failures make you the most upset?
What has been your saddest time in life?
What is your biggest failure?
What made you sad?
What was the saddest time in your life?
saddest moment of your life?"
s001p014s00181853e00194863,"Challenges,Failure,JobSpecific","I think that this environment can be very accepting if you really try. But for the most part, looking at the thing that they're asking you to do and then seeing the result from my experience, it seems that most of the time they asked you to do reasonable things in a reasonable, reasonable amount of time. Um, if they say you know what we need, Um, you need to do preventive maintenance on this pump on DWI. Give you like, two days for this. There's almost no excuse for why you can't do it, of course, like let's say you break your leg or let's say you open it up and there's a wrench in there that you have to do something else Thio, you know, like get it out. You know they're those exceptions, But, um, aside from exceptions, the Navy is really good, you know, in the in the top 99 percentile of asking you to do Onley things that you can do. And I think that it's your job that if you cannot do the job in the requested amount of time, it's your responsibility and we train you on this that you have to tell them before. So that means with those two things, A. We're giving you a reasonable amount of things to do and be You should tell us beforehand if it ever gets to the point where it's the end and you say I'm sorry it didn't happen. Um, most of the time, I'm not pretty forgiving about that, and rightly so.","How accepting of failure is this work environment when a good and honest effort was made?
Do you get blamed if something does not work?
How severe is failure at work?
If you screw up, but worked hard, do you get another chance?
Is failure, even if it is not your fault, held against you?"
s001p014s00212527e00234403,Challenges,"a chance that I recently took when I was on annual training was at the USS Blue Ridge. I was the chief, the new chief in charge of making sure that we successfully passed our insert requirement in service. I mean, it's ah really comprehensive test that all the departments of the ship have to pass. And as a new chief, I was I was supposed Thio get all the electrician's to do all of the jobs that they were supposed to, and I think that they were very, very far behind. That's one of the reasons that I was called there and, uh, we didn't do too well. I think we scored in the mid range and the most of the ship. They passed pretty pretty well, either green or, you know, like slightly under. But our electrical division was just so so in that. In that respect, I think that we were working really hard every single day. Um, warning tonight. You know, uh, kind of directing some of the guys toe, go fix things and do preventive maintenance on things. However, we couldn't catch up from the like maybe year. That had been kind of like slowly keeping behind us. There were too many things to fix. Too many lights that we hadn't seen too many rooms that we didn't know where they were too many like bakers that we couldn't open once they were open, like inside. We have to, like, do some other things to make it work properly. And we couldn't catch up, Um, to the time, um, that insert was to be successful in that regard. Who did I talk to? You know, uh, that's the thing. You always have to have feedback to the people above you, your superiors, your devo, Um, even the commanding officer in this case, you know, I remember the commanding officer of the Blue Ridge was down with us down in the in the aft steering room. Um, making sure that the the I think it was some kind of valve that was supposed to be, um, that was affecting the engine room. He was there, you know, like turning a wrench with us. So as long as everyone up the chain knows exactly where you are and what your problems are than they're a little bit more forgiving for that, it's when you try to hide things. And, you know, you say, like, Hey, I could do it. You know, I'm a single individual or I'm the leader of this crew, you know, And you don't feed the information back up the chain. That's when they start, um, being frustrated with you. So a songs You have that chain that you keep informed, you good to go.",What are sources of support when you took a chance and the result was poor?
s001p014s00235667e00252687,"Challenges,Failure","If you encounter some kind of obstacle in your career ahead, you have to make sure that you understand that there are many, many opportunities for you. Toe. Prove your your quality. Um, yeah, you You try and you don't get that award or I think a big one a huge one is that you don't get in une p an early promote for your professional recommendation. One of those things comes along in in a year, you know? And if you don't get that, that means that your, uh, some people consider that your second or third down the rank, that's what it can mean. But as long as you don't feel yourself being that way, as long as you think of yourself as an e p um, and you present yourself in that way for the next year, then it's gonna it's gonna average out. That's the point that you need to realize you can e p this year and MP the next year must promote another MP MP and then NDP. You know, overall Hey, you know what like like you were pretty good for the whole entire, you know, for your career. Um, not everyone's gonna have going to be the perfect person in the unit in the division the whole entire time. And it's the job of the leadership toe actually divvy out things in proportion. You know, a few awards here. Ah, few promotes their, ah, few, like, you know, like shaking the hand of the seal here, you know, and they should spread it out. So as long as you consider your whole career kind of spread out with good quality, then, um then those bullets enrolled won't matter. Um, when you look back to history,","How does someone recover from a professional ""bump in the road""?
Can I get back on track if I made a career mistake?
How can I get over a major blunder?
How do I recover from a career failure?
How does a professional overcome a mistake?
How does someone get back on their feet after messing up?"
s001p014s00264683e00284193,"Background,Challenges,Impact","Ah, pivotal moment in my career. I think most people who are chiefs would say the time that they became a chief the time that they got accepted. But I would say that it actually came a few years before that when I when I made first class. Uh, that's the time that I think I've been in for maybe six years. And I had recently had a bolt in the road where I didn't get accepted. I missed the first class exam by, like, 60.1%. Um, uh, yeah, it is very, very close, you know, like anything, if I would have gotten an award or like maybe one more point on my evil, anything would have would have bump me up to the to the next rank. So by that next time actually took a weekend, um, and study for the exam. It's the first time that I did, and I remember going through the books, seeing like what you're supposed to study and like circling things and like on a sheet of paper, you know, like, um, writing down things that that I needed to memorize. It's kind of like a nuclear power school. I think I spent, like, eight hours per day. Um, for those three days. And then by the time I got the the recommendation, I think I scored in the top 99% of nuclear propulsion engineers, and I kind of saw you know what? Like the power of self studying, it actually really does. Guide, um, your progress. And I think I still hold on to that. I now, based on what I did and the amount of effort that the the positive result that I saw for myself, I can now confidently tell my other people Hey, you know, if you study, you will most likely see success. And I mean that instead of just, like, maybe, uh, chit chat from other people who maybe haven't studied, but just kind of say like, Hey, you know what it za right thing to do. So I have experience with that myself.","What was a pivotal moment in your career/life?
Describe a life altering time.
Tell me about an impactful time in your life.
What has been a life changing moment for you?
What moment changed your life?"
s001p014s00285780e00305603,Challenges,"the biggest risk I've taken in my career would probably be when I chose to take the shipyard superintendent role in festival. Now, I have been a nuclear propulsion engineer for my entire career, Um, tears at school and then six years on an aircraft care. Um, once you stop becoming Anak, did you remember and you switch over from a nuke to a regular electrician's, Then you're dealing with things that you have never seen before and some of it's great. Um, I actually put armatures in for motor before I've never done that. I've actually, like dipped huge pieces of mechanics, uh, mechanical pieces. I've actually ran cables. I've taken out entire circuit breakers with civilians, you know, like all these things I've never seen before and and it really build your, um, build your experience. But the shipyards superintendent, though that's, um, after eight years of doing the reserve and doing electrical things, you know, things that I kind of knew about. The shipyard superintendent was an entirely new role. That's when you actually have to get out of the propulsion plant and see every single thing that there is to know about the ship and multiple ships, ships I've never even seen before. Um, em cm's mine sweepers. Um, destroyers, uh, you actually have toe go up to the navigation room and understand what's going on there. You have to go to the the main deck and the quarterdeck and, uh, you know, like fixing walls and paint. And, uh, like there's so many things that I had no idea about, and yet I had to learn at the time. And for shipyard superintendents, they don't really have a tutor in front of you. You actually have to, like, just hop in there and just start learning, you know, like asking people, What is this? What is that? You know, reading computer drawings and books. And it was it was pretty intense. But, you know, you step up to the challenge and luckily you have a good support network there. I didn't know about that, but I didn't realize how how good it was. And you have successful in the job",What's the biggest risk you've taken in your career?
s001p014s00322356e00342597,"Challenges,Risk","the Navy is really good about giving you the correct material to use the more dangerous job gets. I've actually been around people who have went into a live 41 60 volt breakers. You touch it, you're done right. Ah, friend of mine actually was hospitalized. And what was paraplegic for a while? Another chief friend of mine based on doing those things. And you're around it all the time. Um, but in those cases they give you and you're supposed to use all the protective equipment that is necessary to do the job successfully and safely. Um, so I would say the mawr dangerous electrical work I've done, uh, the more safe I've been. Ironically, it's when you start going lower down the line of risk that your danger actually increases. Um, the most dangerous thing I've done is just being around the propulsion plant, Um, and not putting in your in your hearing protection. You know, you do that for a couple of a couple of months, and then all of a sudden, you know, you start hearing ringing in your ears, that Z, that's actually pretty dangerous. That's not something that civilians are normally exposed to. you know. So it's something simple. Like just wearing your PPE is, uh, is probably the most dangerous I would feel. But, like physically the most like on a day basis, the most dangerous thing I've done is probably, um, go up to the top of one of the light mass. We have to change the transistor eyes, me and another guy and you Absolutely, where? The crack material. But sometimes, you know, you have to, like, take off a hook and put the other hook on, you know, and you do that multiple times and you realize that, you know, let's say like you're not paying attention. There could be a time that you're way up there and it's just 11 slight small move, and you're either hanging up there or you actually fall to your death. Um, so, yeah, that's another thing that civilians really aren't really exposed to that if you're long enough, you will be","What is the most dangerous thing you've ever done on the job?
Did you ever fear for your life?
Did you ever feel afraid at your job?
Do accidents happen in the Navy?
Tell me about a time you were in danger because of your work.
Were you ever afraid in the Navy?
Were you ever in danger due to your work responsibilities?
What about accidents on the job?
What danger have you taken on in your career?
What is an example of danger you've been in throughout your career?
What were you fearful of in the Navy?
did you do anything risky sometime?
was your job dangerous at all?
were you ever scared at work?"
s001p014s00344167e00361263,Challenges,"the cause of the most stress is when you have a job that needs to be done and you're not the one doing it, especially when you deal with people who don't have as much ownership of it as you would like them to. So, uh, one case that a recent experience I was a chief in charge of in serve and we have to make sure that all of the electrical equipment across the whole entire ship was complete to satisfaction. And you send to Electrician's up there. Maybe it's a third class and a seaman apprentice. You send another first class here to do that job second class here to do that job, and you have to walk around as a chief to make sure that everything gets done. And there's no way that you can check every single thing. And yet, like you realize that if something isn't done particularly right, we check an automatic bus transfer and it doesn't transfer. You know that's gonna look bad on you on the sailor, slightly but more on the department in general, and it's it's kind of scary, you know, like like for most of the things I wish I was the one doing it. I wish I was the one, you know, correct. You know, correcting things, But, um, we don't work in that environment. We work in a team environment, and as a team, you actually have to really depend on your other team members. So some of them you wish were a little bit stronger. But that's a part of being in the Navy. That's a part of, like, training people. That's the part of, like, learning from your mistakes and making sure that, like, um, hey, you know what this was done incorrectly. Let's get it right the next time.",What causes the most stress in your job?
s001p014s00362510e00370263,Challenges,"the way that I find the deal best with the stress is toe let out your grievances. Um, you get all your people together, you have a chat about what just went on, whether it's something in the future, and you're not sure that they could do it correctly, whether something in the past that they maybe have gotten wrong or even just yourself, you know, like maybe you don't perform always perfectly. Maybe they have some grievance since grievances towards you. So you want to actually talk to them and say, Hey, you know what? Like wrong the same team here. Let's figure out how weaken move forward from now on successfully. So just chatting and talking about is the best way to relieve stress.",How do you deal with stress on the job?
s001p014s00371707e00381210,Challenges,"the trick that I tend to use a lot, especially when I'm dealing with other people. And, uh, one person isn't satisfied with the other, whether it's my leadership or whether it's someone subordinate to me. Um, yeah, after chatting with them and trying to talk things out, especially if that doesn't work. Even if it does, you should just go up to the top. Um, look at the stars, Look at the sky, look at the sun and, you know, breathe. Think about other things in your life. Think about you know what this is. Ah, job. And it's a stressful one. And it's the one that you signed up for, and it's actually exciting in a lot of cases. Um, once you understand your you know, you just one little cog in the Navy and that you know you'll get past whatever it is that you're facing, it's easy to go back down and say, All right, well, let's go ahead and do this whether you're frustrate or not or not. You just breathing its's gone",What is a trick that you use to keep stress from boiling over?
s001p014s00390950e00405007,"Advice,Challenges","Whenever I come across self doubt, I look a my past successes in life. I was the one who was accepted to become a chief, which is a very, very hard thing to do something that takes a lot of like, um, long excellence. Thio actually have happened. Um, Thio and I was the one that they chose. It builds my self confidence. I look at the fact that I was accepted to Berkeley. There's some people who have had a really great life, have had tutors and have been trained on distill Don't get accepted to that university, and I was accepted. That builds my confidence. I have to say that I was in the military, and particularly I was a nuclear trained engineer. There's some people who can't get into the military through their past criminality. Or maybe they're out of shape. Or maybe they just don't have the discipline. You know, I had that. I'm a veteran myself. I joined the long ranks of people, um, who have been veterans, and I've pride for that. You know, that builds my self confidence and particularly the nuke field. That's something that I hadn't been trained for. The my whole entire life. I wasn't a really good student in school. And yet here I waas, learning what some would say is one of the most difficult things to learn. In general, in life, there's rocket engineering and nuclear engineering. You know, those are the two ones that are that are thought off as being really difficult. And here I was a nervous kid from Michigan who is actually studying this stuff. So whenever I come across something new, something challenging, I just have to remember Hey, you know what? Like I could do this because I've done almost, um, the hardest things that you can do as an American and I was successful at it.","How do you handle self doubt?
Do you ever doubt your abilities?
How can I manage thinking that I am worthless?
How do you overcome the thought that you can't do something?
What if I don't believe in myself?
What should I do if I don't believe in myself?"
s001p014s00421517e00435930,"Challenges,JobSpecific","I won't lie. Fatigue really gets to There is sometimes that I was on deployment. And I'm telling you, every four days you were up 24 hours. That is You wake up, um, seven o'clock, one day you have your normal work day. You go ate lunch, then you come back after that, you know, one hour, and then you you have a five hour watch. All of a sudden, you realize that it's eight o'clock, and then you have your general quarters and that last and especially like the longer ones, you know, like it could be close to midnight. Um, and then you have toe, actually, uh, do some kind of preventive maintenance. Or there's something that that happens all the way up until the next work day. And then you have your normal work day and yeah, every every four days. It tended to be, um, a really long day, and it wears on you. How do you deal with those things? Well, it helps to be young. That that's that's for sure. I I think that I could still do it now and maybe with a bigger smile on my face. But back in the time. I think that my energy really helped me. The fact that I was in pretty good shape the fact that you know, like, yeah, you're kind of sleepy. But, you know, you drink some coffee and you wake up the fact that I was, like, a pretty healthy from my from the top of my head to the bottom of my feet. So to make sure that I'm in that type of shape, you have to make sure that you take care of your body, you know, you run, you, you eat healthy. Um, you're not overweight, And, uh, then yeah, yeah, the navy page young guys toe go out and do the difficult, hard, sweaty work. Um, and you just realize that it's not gonna last forever.","How do you handle fatigue at work?
Do you often get sleepy at work?
How do you manage exhaustion at work?
How do you stay awake when you are tired at work?
Is work exhausting?
Should I drink caffeinated drinks to stay awake?
What are your strategies for overcoming fatigue?"
s001p014s00442493e00453477,"Challenges,Leading a Team","boring work can exist all over the place, but you just have to make sure that you keep it light. Um, there's some kind of levity that you can have toe that that you conclude include to every job. And it makes the time go by a lot faster. Um, there's a time that, like, let's have a control point watch, which is when you're down in the bottom of the plant you have toe, make sure that everybody that goes into the reactor room is properly frisk, which means that they have Ah, you have a wand. And you, um, go up and down their body and make sure that, you know, like they go in without any, uh, zoom is on them and they come out without any zoom is on them. And to make sure that that they didn't pick something up on the inside, Um, it could be maybe two hours or three hours that nobody comes in. Maybe you could spend a whole six hour watch and you don't see anyone. Maybe they're coming in back and forth. So, uh, in moments like those when you're all alone, uh, it could be good toe. You know, have a book that you're kind of reading, Obviously, Like, uh, a technical book. Um, when people come back, back and forth, you kind of joke with them like, Hey, what's going on up there on the top side? And, you know, like, uh, you kind of play with them a little bit, and that makes the time go by a little bit faster.",How do you ensure that boring work gets done well?
s001p014s00454673e00464950,Challenges,"Whenever I find that there's an increase in tempo. To tell you the truth, you just go into auto mode before you know it. Like it's six o'clock in the morning and, uh, you eat breakfast. You think you eat breakfast and there could be, Ah, dinner in there, but all of a sudden you're in Iraq about toe knock out and sleep So some people don't really like that, that extra sweaty running work. But for me, like like that just made the day go by a lot by a lot quicker. And, um, you know, if you're doing interesting work, So, for instance, like, let's say, there's, ah, a casualty control procedure. Um, you're down in the plants and then the reactor scram. Then all of a sudden, you have to, like, go to your post and you know, turns from switches and call into the watch up through this and you have tow, you know, like, uh, put on your PPE to go fight a fire, you know, then those can actually be kind of kind of exciting, and you actually look forward to those those high temple times",How do you deal with an increase in tempo?
s001p014s00471277e00483417,Challenges,"the most common crime that I see. Um, not so much in the nuclear field, because we were, you know, smacked on a hand about that. But ever since I became a reservist and going forward, um, in electrical side not to put them on blast. But I Honestly, I just see more. See it more common is negligence. It's when your gun decking gun decking means that you have, like, some some task that you're supposed to do and like, let's say it's you're supposed to look at all the fire hydrants and make sure that, um, they're they're cleaned and you're supposed to, right? Yeah, sure. Like like I actually looked at it and it could be many of them, you know, it could be 100 of them. Um, some of them are hard to find or some of them, Uh, maybe you're just lazy that day, and you can kind of, like, sign sign it off as being complete. You'll get it on the next round. And that does happen. Um, as a chief, you just have to make sure that you spot check these things and and there's a whole pro program about that. Where where leaders Ah, look at random things and make sure that, you know, like, um, everything is being done to completion, but they still find them. Um, those people still get in trouble, but that's the number one thing that you have to be aware of as a leader.",What are common crimes people in your field commit that need to be watched for?
s001p014s00485373e00495290,"Challenges,Future,Risk","The thing I'm most worried about as a Navy person is the continuation of my career. I'm of course, I would like to do the maximum time, which is 24 years for a chief. But to tell your truth, being in the reserves really aligns well with my civilian career. Especially because I'm considering having a federal job and I don't actually don't want to get out at 24 years. You're supposed Thio. Get out and you become a great soldier and you just, um you're allowed to go on based on the base and you're allowed to experience, like, veteran things all the way up until you retire. And that's when you start getting money. But actually don't wanna really experience that so much. I wanna keep serving. And one way to do that is to be promoted to become a senior chief. So that could be something that I'm working on right now and also to be a nawf sir. And they haven't even longer career progression all the way up to 30 years. And that's something that I'm considered right now as well","What part of your future are you most worried about?
Are you anxious about the future?
Are you worried about your future?
What concerns you about the future?
What factors of the future do you fret about?
What makes you nervous about the coming years?
What troubles you about the future?"
s001p014s00501233e00515110,Challenges,"currently, I would say that I don't really worry about my professional future. I only see things that is positive. Um, even if I got out of the military, uh, in my current form, I think I could be okay with that. When I was a first class, I think the chief told me, You know what? I'm a chief, and you know, I'll probably retire the chief, and I'm comfortable with that. And I didn't quite under understand it at the time. I said, Hey, you know, you should always try toe push forward, push ahead. You know, like, there's so many things that you could do, you know? But, um, now that I'm a chief, I kind of see you know his point. You're doing something really productive. You definitely see your place in the military community as being valuable. And you've had a long history of it. Uh, there's that. That's absolutely honorable. Um, so now that I'm not worried about being so strict about that early promote being so strict about, um always trying to get the highest quality job that I could get being the senior enlisted adviser, or being the command master chief or if those things are out of my mind Thin those air, Just goals. Now, I'm not worried about it. I I just feel that those I can put forth the effort that it takes to get there. And if someone gets chosen over me, you know, I I clap my hands and say good on him. Um, tryto be like him as much as possible. And if I'm not, then I'm not gonna beat myself up over it. There's so many other opportunities out there a Sfar as family and friends and my civilian promotion that you know what? Like it's just one small piece. My military career is just one small piece of a really big, huge and enjoyable life puzzle that I'm trying to fill.",What worries do you have about your professional future?
s001p014s00521147e00535873,"Challenges,JobSpecific","if I could change something about my job, I would think the type of things that are requested from me. I would definitely want to expand that right now. As a zone electrician's chief. I mean, the most of the time I'm in the role of Y N. C s senior chief Yeoman, that does a lot of administration work. I make sure that all of my my sailors go to the places that they're supposed to for their annual training, that they have the words that they're supposed to get that I, um that they have the evaluations, um, back and back and forth that they're correct, that they're done correctly, um, that the people that are supposed thio be the EPS and the MPs and the piece, uh, that those are the rankings that we give that they're fairly distributed on. Uh, I'm glad I'm in that position, but I would also like to have other opportunities. Not just that and for the reserves, you know, because we we're not active duty. There are only limited roles that we can take. Um, for most of the people in Los Angeles, we go to this one building and all of the people in l. A. Go to that same building. Um, surge main has one single floor, and, you know, like there aren't that many jobs that we can take. Um, whereas if you were an active duty member as electrician's, there's a long list of jobs that you could take throughout the country that you could go toe Norfolk for this. You goto Japan for, uh, to be a shipyard superintendent. You can, you know, be, uh, get in the chemistry if you want to. You can go back to an aircraft, care to be an electrician's. You know, there's, ah wide range of jobs that you can take, but being in the reserves, you know, it's very, very limited, so I prefer that to be extended.","If you could change one thing about your job, what would it be?
How would you modify your job if you could?
Is there anything bad about computer science?
What changes would you make to the computer science field?
What do you wish was different about computer science?
What is bad about computer science?
What sucks about CS?
What would you change about computer sciecne?"
s001p014s00541530e00553622,Challenges,"My biggest weakness used to be the fact that I always wanted to do things myself. I thought it was ownership when I was giving a task and said, Hey, you know what? You have these five people go ahead and get this done. Or maybe just you yourself, go ahead and get this done. And I wouldn't want to ask people how to do things I was very, very interested in, You know, not only getting the credit for it, but also learning about the thing that I'm trying thio to fix or, you know, operating as my with my team, Um, to make sure that like it's it's a goal that we ourselves completed. And even though there is some justification to that, that might be the wrong way to go. Um, if there's something that you don't know about rather than spend half an hour or two hours or even longer to try to figure this out myself just because I'm so stuck on the ownership portion, uh, what I've learned as a chief is you know what we're about. Speed here is well, so you have to, like, turn around, walk across the room, say, Hey, Have you ever experienced this? Get it in a few seconds and then go across and and keep it flowing. So I think about I'm a lot more efficient assed faras, um, asking questions when I don't have the immediate answer.",What used to be your biggest weaknesses?
s001p014s00570421e00594948,Challenges,"one situation that really struck me is, uh, you know, having a profound effect on my career is when I was down in one of the plants and another crew member asked me, Hey, can you help me out with my maintenance? I said, Sure, I'm free. Hey, took me thio these two boxes and for most of the maintenance requirement courage, it takes one person to kind of look, um, maybe be a safety observer and explain things and another person actually be in the in the in the equipment. And in order to do any maintenance down in the nuclear power plants, there's a long process. You have to get permission from the watch officer. You have to hang danger tags. You have to have another person go around and look at the danger tags you have tow. You know, say that you're ready to work. You have to go down to the plant and actually like, set up the proper equipment. You know, there, we try to make it a safe. It's possible. So he said that he had done all of the requested, um, you know, background stuff. And he said, Yeah, you know, like I just go up there. But I think I was changing a V c. I or actually, there was something that I had to do. Ah, electrician's wise. Um, but he had me do it now. He said that it was the energized and he did the de energized checks. Um, and I actually, like, looked at actually like, um, I think that I checked it myself, or maybe I didn't, but, um, I did all the all the maintenance for it. I clean the inside. I was exposing myself to electrical wires. And then I shut it, and I looked at the sheet of paper and I was actually working on the wrong breaker. So he's the one who actually opened it. And he said, Yeah, it's ready to go. Hey, just need another person. But I was actually working in ah, free electrical breaker. And I think it's 450 volts. Um, so I was pretty upset about that. Um, Or maybe it was 1 20. I'm not I'm not really sure, but yeah, that I should have never been in that situation. And rather than go up until the Watch officer rather than make a big scene about it. I, um I got really frustrated, you know? I shut the door. You know, I didn't yell at him or scream at him. I just said, You know what? I'm never gonna put myself in that situation again. I'm gonna check every single breaker, every single tag. I'm always gonna look read every single instruction because I don't trust anyone at that time. And that was wrong. I should have ratted him out. I should have, um, made sure that he wasn't put in, that he wasn't able to put other people in that situation again. And that's unethical thing that, you know, I e actually got wrong.",Describe a time that you were put into an untenable ethical situation?
s001p014s01001793e01012777,Challenges,"I think a lot of people get put in positions that they're they're not very comfortable with it. It's a part of the quality of being in the Navy. If you're put in a position that you don't want to be in, um, the things you can do is you can apply to other things. Um, if that's not really big option, then you can actually look for the positive things that are in your job and maybe have some kind of lateral rotation if if if if you're not really digging it. So, for instance, when I was in the Tech pub library, we actually have to, like, go up and, you know, like change these books. Um, there are other jobs down in the shop that, you know, I could use my, uh, computer science experience with so maybe actually logging all of the books. I was actually more of a computer science person rather than, like, you know, like someone who wanted to, like, get books and go to these These, uh, these lockers and exchange books. So maybe there's something within the community that you're in that you don't have to change their jobs for, but um that you could do that instead. Um, other. Otherwise, yeah. You might just have toe, uh, tough it out for the year or two that you're doing that job.",How do I deal with an assignment that I don't like or that isn't a good fit?
s001p014s01023273e01041613,,"an average day for me or an average week for me being the active duty military. Let's say your unemployment. Um, of course. You stand your watch, Of course. You stand your normal work day, and then you do preventive maintenance. You do general quarters every now and then. Um, so for those free time, those moments of free time that you have, I found myself down in some of the fan rooms, um, playing my guitar or learning guitar around the corner. They were, like, you know, made their own rock band. I remember I set up a little TV and have this little game console, and I played Star Wars. Um, yeah, I think I played the whole entire game. You know what? I was down there, um, up on the second deck. You know, there are lots of tables everywhere, so you find people playing cards and spades, Um, in some of the lounging areas, you know, a movie is gonna be on. Um, I found that I could draw a lot. I go to the N w r the Morale, recreation and, um recreation welfare office and get all of their DVDs. And I had a little CD player, Um, DVD player and I would play movies toe to my heart's content. Think I watched the whole entire episode of the wire and, um, lots of other, like many TV series and stuff. So, um, a lot of other people, they get their packets of cigarettes. I don't smoke, you know? But they go out there to the fantail, look across the ocean, and I have actually spent hours and hours out there not smoking, but just looking at the waves and water. Um, I was on an aircraft carrier to you Go up the vulture's row. You just see the ships come or I'm sorry. The planes come in and out, in and out. Um, yeah. You find time? Um, you're never bored. I don't think",What things are there for me to do on a ship to reduce stress?
s001p015s00014773e00024259,"Background,Relocating","on active duty on the USS John C. Stennis Aircraft care. We've actually been to many different ports on three deployments. I've been to Hawaii many times. Honolulu, um, Kuwait. Bahrain have been to Australia, Perth in Tasmania when I, uh, chocolate at the Cadbury fan, uh, Cadbury factory and, uh, petted kangaroos. Something that you never get to see. You know, seen pandas. Um, I've actually been toe Japan. That's the first time I went to Japan, you know, in the very, very south. But it was a great, sensible Japan. I've been there several times again as a reservist on my annual trainings, Um, ranging from, like a few days toe more than a year. I've also been to Manila, um, And Kuala Lumpur. Yeah, many places.","Where have you been in port?
What ports have you been to?
Where have you traveled?
Where have your ships docked?
Where have your ships ported?
Which countries have you been to on your aircraft carrier?
australia
tell me about australia"
s001p015s00025366e00043668,Relocating,"as a nuclear train Electrician's. Uh, one of the things that I got I was really frustrated with was the fact that you don't get stationed overseas. Um, you used to be ableto be sent toe Japan. But when I joined, that was off limits at the time, and we were on Lee stationed domestically, so I went to school. Well, the cool thing is that I got to see all four corners of America. So my school was in South Carolina. Um, then I did my prototype. The school lasted about a year and a half. Then I did prototype for six months up in, um, upstate Albany, New York, Um, lots of trees and stayed in a nice house. Um, pretty close Thio downtown New York. Then I went to the lower left toe to San Diego and I'm from California. So I really enjoyed those times those three years that I was there half the time we were on deployment, So that's a killer. But my family was in Los Angeles, so I actually, like live with my family in L. A. And every single day I drove the hour and a half toe to my work work was from a, I think, six toe 12. And then at 12 o'clock just to be traffic that I drive up to Los Angeles. And time was times of great good weather. Uh, at the end of those three years, then I moved upto Washington, Um, the Washington State. And in Bremerton it wasn't for me. It's it's kind of gloomy a lot. But, you know, you find some things, uh, that are worth Well, lots of movies about my house, about a couple houses up there. Um, yeah. You hang out with friends at the local bars and clubs, But after the three years, um, that I was there, I decided to come back home to California. So I'm really glad that I got to see most of America based on the Navy and lots of port calls. Um, so overseas travel as well",Where were you stationed and what was it like there?
s001p015s00060649e00071069,,"the first thing that you should prioritize is, uh, house that you're gonna be living in. Um, one of the major questions that people have you know, especially if they have a family, is, um is gonna be big enough. I have some kids, so you might be stationed in a larger place or even a smaller place. Um, rather than the than the base. So you might wanna talk to whatever you need to talk to, to determine, like, how big your house is gonna be, What it has all the tools that you're that you're looking for. And then if it's not, then how do you How do you go about like, changing that living situation? Also the community. So I think back in Japan, um, Japan is really, really safe. Eso people who tend toe actually want to live off base so that they could be involved in, like, a local stores and and meeting other people rather than on base, which was kind of like far away from from everything, um, maybe they want to go to a different school as well. So just keep those things in mind where your kids gonna be going to school and if it's big enough and those should be the two main things",What things should I prioritize in a neighborhood when moving to a new location?
s001p015s00072622e00075750,Relocating,"generally, a decision like that is set, so if you have family and their space available on the base, they tend to want you to stay on base. But everything can have a waiver. Um, especially if, uh, they're close to maximum capacity and you choose to wanna live off base, and there's a good reason for it. Then you can talkto to some people and get off. On the other hand, if there aren't that many people on base, it's just cheaper for the military to keep you on base so you might not have a choice in that case.",When do you get to choose if you are going to live in post or off post?
s001p015s00080913e00084342,Relocating,"Whenever there's a high volume area, then guaranteed, you're gonna have to live off base. And, uh, you always want to keep things in mind. How close is it? It has the right space. I knew some some person, like lived an hour outside of base just because, like, there was a big field for the kids and a nice school system and and they just took the hit and just made the made the long drive. But of course, it has to be within the stipulations. Um, there could be some rules about how far it could be a way. There could be some rules about, like, how much it costs. So, um, it's just gonna vary depending on where you're going to go.",When do you need to find your own housing?
