ID,topics,text,question
carlos_A159_3_3,"JobSpecific, Advice","Currently the dress attire in my current field is business casual.  Fridays we're little bit more relaxed, I think we'll wear jeans.  But mostly business casual unless we have our customers who are gonna come for a meeting or we're gonna have a meeting with our senior leadership then at that point we'll probably dress better.","What is dress attire for this career?

can you tell me when you wear which uniforms?

what do all the uniforms mean?

do you get different uniforms as you are promoted?

does the Navy buy all your uniforms?

do you always have to wear a uniform?"
carlos_A160_3_3,"JobSpecific, Advice","The current organization that I am employed with tend to manage the day to day effort via schedules, long term and short term.  And they're very important because everything we do, it's a requirement for our customer.  They might give us a requirement that's due a year from now while we write that date down and then we backtrack on everything we need to do to achieve that end state.  We use schedules, a master schedule that'll track every day in everything we completed so a year from now, 365 days later we can actually say we're at our milestone.","To what extent does this organization adhere to tight schedules both long term and daily?

are you time constrained in what you do every day or across your entire career?

is there any slack built into your work day?

how important is time management in the Navy?

Is it okay to be late?"
carlos_A161_3_3,"JobSpecific, Advice","So assuming that you want to change fields, your commander will always give an opportunity to find where you might make the biggest impact and, again they might not be your first choice, maybe not your second choice, but your command will try to put you in a position where you're going to be successful.","How can I request to work in a certain area or field?

how likely is it that I will get to do what I want to do?

will the Navy assigned me to something I hate to do?

can I do another job if I don't like mine?

are jobs in the Navy permanent?"
carlos_A162_3_3,"Training, Military","The most difficult part of the initial training, again it was all about trying to understand the processes in an organization that I joined, was trying to retain so much information in a short time.  At the end of the day, especially as a contractor, I had a year, my contract was for one year, every year you will get renewed, so you have a short time, you got twelve months to start.  You have to learn something then you have to start applying in providing your customer and your supervisors a deliverable.","What was the most difficult part of your training?

what is the toughest thing to learn?

what was hard for you to master?

was there a time when you had trouble learning a new skill?

what did you struggle with when joining the military?

Was it hard to learn what you learned?

what was hard for you to learn for the Navy?"
carlos_A163_3_3,"Military, Culture","The most difficult part of logistics is, with such a broad field, we go from transportation and shipping, handling of a material, acquisitions, actually buying something in procuring a product, this field in it, testing it, getting it to our customer.  So we're so broad in the field, the difficult part is you want to become the ""Jack of all trades"" and at the end of day the master of all those fields, and again it's very extensive list, the more of them you become, the more parts of it just become better at, the better, the easier it become for you to see the big picture in how logistics supports our economy.","What is the most difficult part of logistics?

which part of logistics is the toughest to learn?

is there something about this career that is very hard to do?

what is the hardest thing about what you do?

is what you do hard?

do you have to study a lot for logistics?

do you have to study a lot?"
carlos_A164_3_3,"Military, Culture","The way I would describe our work culture, would be we're very close I think because as a team we succeed I think when we try to be an individual, most of us have a lot of military background, we understand how the military works, so that culture tend to be focused on a mission and knowing that whatever we do today will impact our our forces out in the country so that the our culture tends to be tighter then some other organizations.","How would you describe your work culture?

how do you view the way you and your buddies approach your jobs every day?

do your friends enjoy what they do?

is you job filled with pressure or characterized by cooperation and camaraderie?

are you close with other sailors or soldiers?

does the Navy have a specific culture?

Tell me about navy life.

what is Navy life like?

What was the most fun you have ever had?"
carlos_A165_3_3,"Military, Money","A comparison on my former career marine, enlist in an officer to the salary compared to now, think is a little, I'd say it's a lot different I would say when I was a marine, I really was on I was on duty twenty four hours a day seven days a week, while here in my current status, or my current job, I'm working eight hours a day, forty hours a week, maybe I'll add a couple hours to it, but at the end of the day I worked a lot more hours so I would say that my salary now it's a lot more than when I was a man in the millitary.","How does an officer's/non-officer's salary compare to civilian salaries?

will my pay be better or worse than that of a civilian?

what is the pay like outside the military?

will I make more or less than non-military people?

will I make more money if I join the military?"
carlos_A166_3_3,JobSpecific,"The a chance of being deployed while you're on active duty or even a reservist are very likely that to we do, I I think that someone asked me a long time ago, ""do we really like going to war I don't really like going to war or deploying in becoming and being fort and readiness"" but just like a doctor needs patients, we in the military have a purpose, and our purpose is to deploy in defense of this country so it's very likely and you get a lot of experience from deployment, it's not like if you're just going to be on a boat, you're gonna be on land and one spot and you're not doing anything, that I think you get a lot of training, get a lot of experience and you get to travel the world.","How significant is there a chance of being deployed?

how often do you go to sea?

will I get deployed?

how much will I be away from my family?

does everyone get deployed?

do I have to leave home if I am in the military?"
carlos_A167_3_3,JobSpecific,"Whil deployed, there's plenty of things to do on the ship, you can work out a lot I think, when I had the opportunity I would go to the gym, my mornings for start, of course you work eight hours, maybe longer because you're on a ship and you have more time on your hands, you that don't have that traffic to drive home, your room might be one deck down or it might just be next to where your offices at, but in the end of the day you can go to the gym when you're not working, you can go and study, there's school there's some of our officers that also teach some of the college courses while they're on ship, in fact some of my college courses for my degree I got when I was on ship and deployed, you have more time to study, and then of course you have an opportunity to do some recreation or even running while you're on the flight deck on top and you can do a couple of miles there.","What things are there for me to do on a ship?

if I am at sea, what can I do to relax?

is there free time to do stuff on a ship?

what kinds of break activity is there at sea?

Is a ship boring?

how do you cure boredom on a ship?

what do you do for fun on a ship?

do you watch tv or movies on a ship?

What tv shows do you watch?

How do you cure boredom on the ship?"
carlos_A168_3_3,JobSpecific,"I've been always asked, ""why does someone become a marine or why should someone become a marine, "" My response is if you want to be the best you become a marine.","Why should someone choose to work with the Marines?

give me good reasons to enlist.

how is a Navy career rewarding?

what makes a career like yours worthwhile?

why should I join?

what is a good reason to join?

why should I join the Navy?

Why should I go into the Navy?

Are you patriotic?"
carlos_A169_3_3,JobSpecific,"The reason I chose to be logistics, I like the flexibility, I like the opportunities, again logistics is a broad field and you can one day be working on shipping, next day you can be handling inventory, next day you can be in the acquisition field, so the reason I picked logistics, it's because the broad and the opportunities throughout the actual career and %HESITATION most of people like that flexibility.","Why should someone choose to go into logistics?

what is so good about logistics?

why are business in logistics a good area?

what is the benefit of going into a logistics business?

why technology?

why STEM?

Why did you choose STEM?

What made you decide that STEM was for you?"
carlos_A170_3_3,JobSpecific,"The long term impact of the stem field, science, technology, engineering, and math, or medicine.  I think they're important and why because that's where we're headed to. I think the more difficult these careers have become, the more our students are learning early on and going to early education with they're teaching them higher math and maybe then I was getting, but at the end of day, it's important we keep it advancing technology keeps growing. I think we're very fortunate, most of it starts here in the United States, but at the end of day, the better we're familiar with, the less we're scared of this new technology the more of our kids are provided introduction into tech into stem fields the better, the more we're gonna succeed at and that will continue to be a leader in the stem fields.","What are the long-term impacts of STEM fields?

how will I make a difference?


does STEM change the world?

what mark can I leave doing this work?"
carlos_A171_3_3,JobSpecific,"Myself and my colleagues, normally every Friday after a long week of working very hard for our customer, ensuring we provide them the required support, we might have to work, we all go in and have a maybe something to eat or something to drink and we'll would just spend the day outside work, but again after that day I'll go back home and I like balancing it between my work and of course my personal life with my family.","How do you and your work colleagues socialize outside of work?

is there a lot of friendships among your colleagues?

do you guys go drinking together?

do your work colleagues' and their families get together?

what is the social sphere like?

is work social and friendly?

how did you make friends in the Navy?

do you get along with your coworkers?

do you get along with other people in the Navy?

do you like who you work with?

How did you meet new people in the Navy?"
carlos_A172_3_3,JobSpecific,"The gender makes of our workplace, I think it's highly, it's highly male dominated, there are females and it's only getting better as we continue to stress the importance of STEM for our females, young ladies in school as we're starting to address science, technology, engineering, and math in medicine in the lower school so the kids can start growing into those field early on or having an interest in those fields.","What is the gender mix of your workplace?

how many guys and how many ladies at work?

is there a decent mix of men and women in the service?

are there many of both sexes where you have been assigned?

are any girls in the Navy?

what is the gender ratio of the Navy?

is there a gender distribution in the military?

do you work with any girls?

have you met girls in the Navy?

can women join the Navy?"
carlos_A173_3_3,JobSpecific,"The ethnic percentages in our workplace are getting better, they're nowhere near where they should be.  It's import to have a very diverse work force, I think we think better, I think where not all thinking the same thing and we're all thinking from different directions in different experiences and that diversity is what made this country great and what's gonna continue to make successful our missions supporting our customer, so that mix is nowhere where it should be, but something we continue to address by programs like these and any of these stem program when we go to out reach schools at early on in our kids education.","What are the ethnic percentages of your workplace?

are people at work from all races?

is there any segregation by race?

what is the breakdown of race and national origin in the workplace?

Is your work racially diverse?

Are you the only black guy in the Navy?

Did you know other races in the Navy?

Is the Navy racially diverse?

What is the African American experience in the Navy?"
carlos_A174_3_3,"JobSpecific,Navy, Negative","Some people leave our current job, or our current field, or my current employer, only because they find that after gaining so much experience they decide they want to do something else.  Again, everything's a stepping stone for the next chapter in it individuals are life or or novel.","Why do people leave this field or company?

what makes people want to quit?

is there a reason that drives personnel to leave the service?

why do so many people leave the military?

what reasons are there to leave the Navy?"
carlos_A175_3_3,"JobSpecific,Navy, Negative","One of the changes that a lot of logisticians are starting to make in this field is they're starting to gravitate towards the engineering field.  We're very related, when it comes to a field and I think, of course the different is the schooling that most of us have, all the certification, but we worked so much with our engineers that we start ourselves or the logisticians started getting that experience and they start finding that a logistician who has an engineering or an engineer that has a logistic experience is a gold mine, it's a tool that that makes him even more successful.","Why do people leave the logistics field?

do people get tired of it?

is technology a field that keep people for a long time?

do people leave the STEM field?

what if I get bored with STEM?

What is difficult about logistics business?"
carlos_A176_3_3,"JobSpecific, Lifestyle, Military","So the impact of the relationship between you and your family when you join in the Marines. It varies, some parents are very proud, some family members are proud that their child decides to be a marine or even serving our country, but at the same token they're very worried, they would like their job their son or daughter to go to college first or what not but it's all dependent on the communication between the soon to be marine or the service member and the parent.","How will my relationship with my friends or family members be affected if I join the navy, and what advice should i give them?

can my being in the Navy worry my family and friends?

how do I tell my family or parents that I am joining the military?

what should I tell my folks about the Navy?

will my relationships suffer from being in the Navy?

being in the navy, is it difficult for you to have a relationship?

can you have a relationship in the Navy?

what do you tell your family?

will my family be worried about me?

what will my family think of the military?

What did your parents want you to do?

What do your parents think about your career?"
carlos_A177_3_3,"Military, Growth/learning, Culture","My current employer places a lot of value on education by providing, it's important for them, it increases the potential of new customers when a customer understands that we have the right skill sets within our work force, it brings more customers and they bring customers, but at the end that day it provides us an opportunity to succeed the smart of our workforce.","How much value does your organization put on education and training?

Does your organization put value in education and training?

What can you tell about your organization's policy on training and educational development?"
carlos_A178_3_3,"Military, Benefits, Education","Currently, the marine corps provided me an opportunity sign up for the Montgomery GI bill, which allowed me to have funds to pay for college.  Initially, while I was in the marine corps, they allowed me to go to school, and they provided me a fund so I can work on my degree while I was working and then once I retired I was able to take those same funds and transfer them over to my son so he could pay for his college.","How do the educational benefits of the military work?

describe my chances of getting education in the Navy.

does the military pay for your college?

how can I pay for school and join the military?

how do I receive the military educational benefits?

is education free after serving in the miltary?

how much does the military pay for college?

should I go into the Navy for free education?

tell me about the education benefits in the Navy."
carlos_A179_3_3,"Military, Benefits, Education","The military or the marine corps will constantly find ways to ensure that you have every opportunity to increase your education from an undergraduate, to a graduate and higher and you're only limited by yourself.","How can I get financial help from the navy for an advanced degree?

How to fund my studies?

How to find loans for my advanced studies?"
carlos_A180_3_3,JobSpecific,"If I wanted to switch from logistics maybe to the finance world, all I would do is apply for those positions.  It would behoove me to initially educate myself in that position and start doing some on the job training or OJT and then ensure myself that I'm understanding the intent or the deliverables required for that position or the skill set and then meeting the right people so they can help me and mentor guide me to that field.  Once I think I have enough experience then I'll start applying for those positions.","How can I switch jobs if I don't like what i do?

How to leave a job that I do not like for another job?

How can I choose the job I am interested in?"
carlos_A181_3_3,"Growth/learning, Future","The advancement opportunities in my field, where my current position I'm currently leading three projects, but my direct supervisor he's leading what we call an IPT, that next level is managing nine projects for nine logisticians who each might be managing three programs and then so on and so on, so my next position might be a product team manager, the next level, and then after that maybe I want to become a actually supervisor of the work force within our organization.","What is the advancement potential in the field? What is a typical path?

how do you get promoted?

can I impact how soon I get advanced?

how does advancement work?

is it common to be promoted?"
carlos_A182_3_3,"Opportunities, JobSpecific, Military, STEM,Navy","Advancement in my career in my field, tend to, I said from the beginning that we are such a broad field that I couldn't, for me advancement for what I'm doing now would be, a product team manager which is the next level up, and then eventually a supervisor, but at the end and then there's four other levels of supervision, level one to level four, supervisor which is a M4 and then level 3,2 and 1, again it's a pyramid type of leadership but at the end of the day, one leads to the other or the expectation is that as you get expansion one level, you have enough experience other than that time in that field until that you can move to the next level.","What are the opportunities for advancement in this career?

Are there any opportunities for advancement in this career?

What can you tell me about some opportunities of career advancement that this field provides?"
carlos_A183_3_3,"Opportunities, JobSpecific, Military, STEM,Navy","The way your current job in the marine corps or the military transfers over to a civilian job has to be done with planning.  When I initially started in the marine corps I started in artillery, I can't see too much of a use for an artillery man in the civilian sector but that eventually, I moved from that job and then went into aviation and I became a maintenance manager of aircraft repair and from that, that lead into my civilian job, my initial a reason why I got hired by as a contractor was because my understanding of maintenance practices in the marine corps.  That eventually led to my next position and now I manage three programs and two of those programs actually have to do with artillery.","How will my experience transfer to civilian jobs outside of the Navy?

is this training useful in civilian life?

will this help me get a good job when I get out?

do employers like to hire veterans?

will my Navy skills transfer to civilian life?"
carlos_A184_3_3,"Military, Culture,Navy","An example of one of the stories I can give you, working in my current field and providing my customer support: We just had a refresh or the marine corps decided that they needed 2600 systems or laptop cases, printers and some other peripherals, and they had give us a short opportunity to do this and we spent about a year developing that system and then we took another couple months, getting at that system ready for shipping, to include we created transit cases, inserts, and then of course software.  Once we develop that system then we spent about another six months shipping that gear to the unit and then provided them throughout the whole marine corps, that included California, the east coast, west coast, our reserve unit and out overseas units, but it's a very fast pace, very fast paced.","What is a story that really shows what it is like working in your job?

tell me a good ""sea story"" that reveals the real Navy.

is there some tale that would help me understand the Navy life?

are there experiences you have had that exemplify a Navy career?"
carlos_A185_3_3,"Advice, Management,Navy","In order for me to get good feedback from my customer or my supervisors, there's opportunities, there's time they have to give you feedback, at the beginning of a process, at the end of the process, your supervisor, your leadership supposed to give you feedback every three to six months and actually call you in and discuss your performance, but you request that feedback and more often than not.","How do you handle supervisors who were unable or unwilling to give you feedback? (asked: How do you get good feedback?)

How would you deal with directors who were not able or unwilling to give you input?

How might you manage chiefs who were not capable or unwilling to give you input?

By what method may you oversee boss who were not proficient or unwilling to give you input?"
carlos_A186_3_3,"Decisions, Management","The most important decisions I feel that I make throughout the day as a leader is the well being of my support, the team that we currently work with and their opportunities to continue to advance.  Some of our contracts end and then they have to either move on or we try to find other positions for them, and we're very successful in doing that, and you build relationships with your team, you wanna make sure of their well being not only professional but also personal.","What are the most important decisions that you face daily as a leader in your organization?

tell me about tough choices you have had to make.

what kinds of command decisions have fallen into your lap?

do you have to make critical decisions and, if so, what kinds?

what major decisions have you faced in the military?"
carlos_A187_4_1,STEM,"STEM careers tend to be very challenging, very fulfiling, of course there are benefits to be in a STEM career, a science, technology, engineering, math, or medicine, so again they're very fulfilling they're very challenging.","What is a STEM career like?

Tell me about being in a STEM career.

What is it actually like being in a STEM field?

What do STEM majors actually do?

What do you do in a CS or STEM career?"
carlos_A188_4_1,STEM,"There's a variety of stem careers, technology wise, engineering of course, engineering itself, there's a different types of engineers or fields that you can participate in from civilian to military, aviation engineers, so there are quite a few of them, environmental, medicine and the list goes on and on.","What are the different STEM careers?

What can I do in STEM?

What are my options for STEM?

Tell me about the opportunities available to STEM majors.

What can I do as a STEM worker?"
carlos_A189_4_1,"STEM, Military","No different than the civilian sector, the military has its share of STEM fields that we can participate in or we can do as a career choice, engineering there's plenty of engineering, there is a lot of them on the technology side, especially cybersecurity, the IT, computer world, how to, software world, hardware.","What STEM positions are available in the military?

What STEM positions are accessible in the military?

What kind of positions related to STEM do you have in the military?

Does military has a lot of STEM involving positions?"
carlos_A190_4_1,"STEM, Benefits","So the benefits of the career that I have chosen in the stem fields are, of course, the flexibility of going into different locations throughout the world, of course pay, my salary is on pace where folks in the current fields are, so I get paid well.  I get opportunities that in my field allow me to leave my desk for my computer and go out to the field and participate in plenty of training events with the marines.","What are the benefits of your STEM career?

How did your STEM career benefit you?

Can you tell more about the advantages of having a STEM career?

Does a STEM career benefit you?"
carlos_A191_4_1,"Advices, Resources, STEM","If you're interested in the career field that I'm in, logistics, there's plenty of places you can get assistance in joining, that would be of course, if you're in school that would be your guidance counselor, your teachers, there's other people in the field, you find a field that you like to do, and then you find mentors within that field and then it can never hurt to just get online and start doing research.","Who do I talk to if I'm interested in this field?

Who should I ask for advice?

Who will know more about this field?

Where can I find more information about this field?

Who is the best person to speak if I want to know more?

Who do I look to if I want to know more about this field?

Who is a good person to ask about this field?"
carlos_A192_4_1,"Opportunities, Benefits, Culture","So the difference in working in a public or private, myself I don't see I think I carry myself the same if I would be in a private or public, of course there are statures, or a laws and rules and regulations that you have to follow if you're in the private vice in the public sector. I'm currently supporting the government and I'm a government employee so because of that thre's certain processes that I have to follow.","What is the difference between working in the public vs private sectors?

Should I work in the public or private sector?

What are the pros and cons of working in the public versus private sector?

Is the private sector better than the public sector?

What differentiates the private and public sectors?

Public or private sector?

What does it mean to work in the public or private sector?"
carlos_A193_4_1,"JobSpecific, Lifestyle","I have plenty of free time in my career, my days, an eight hour day, a work day, so after my eight hours I tend to go home and then I let down whatever here I have left.","How much free time do you have in your career?

How much free time do you have in your career?

How much time does your career allow you to have at home?

Does your work allow you free time?

How often do you have time to yourself in your career?

Do I have time to have a personal life and have a career?

Does your work allow adequate free time?

Do you have any free time in the Navy?

Are you busy in the Navy?

How busy is your job?"
carlos_A194_4_1,"JobSpecific, Culture","The diversity in this current career field that I'm in logistics, it's not high up, but it's something we're constantly working on, programs like we do now, STEM outreach in our schools provide us more opportunities to get the word out and provide a younger men and women an opportunity to understand that this is a possibility of or this is a career that they might be interested in.","How ethnically diverse is this career field?

How ethnically diverse is this career field?

What are the ethnics of your field?

What are the racial percentages of this field?

Is your career ethnically diverse?

Does this career field contain people from all ethnicities?

How much diversity does this field have?"
carlos_A195_4_1,"JobSpecific, Culture","I don't think there is just one reason why there are few minorities in stem fields, but I think one of the reasons has to be what education and opportunity, so would have been in this field if I did not join the marine corps?   I don't think I would. In high school I dropped out for the last two years, and it had to take incidents in my life to put me back on the road of education to a provide me an opportunity to eventually become, have a a stem field or have a career, which allowed me this experience or this opportunity today so I think there's a variety of reasons why minorities are not as a populated within the field as they should be but again I think we need to start identifying as many opportunities to provide our young men and women and give them the chance to possibly pick one of these fields.","Why are there fewer minorities in STEM?

Why are there fewer minorities in STEM?

Why is STEM less diverse?

Why do fewer races go into STEM?

Why isn't the STEM field ethnically diverse?

How come there is less racial diversity in STEM?

Why is STEM mostly whites and asians?"
carlos_A196_4_1,"JobSpecific, Demographics, Culture","There are fewer females in STEM careers, I would assume it's because opportunity.  We don't provide that opportunity, early on, you just don't become an engineer one day, I think it takes a lot of education to get to the position where you have the credentials to be an engineer.  But at what point does that young man or woman in school or in this case in this question, a woman gets an opportunity to say that's a field I want.  It always has to do with being able to find that mentor that they can relate to, so when I do stem counseling or I go to the schools, I relate with the minority kids because we've been through the same trials and tribulations to our lives.  I had a dysfunctional family, we're very poor, education wasn't our priority because we had to feed the family, but again when they see that they have an opportunity, and if I made it why can't they, it does help that one more child decide I might want to do it be on the same road.","Why are there fewer females in STEM?

Why are there fewer females in STEM?

Why is STEM mostly males?

Why do fewer girls go into STEM?

Why don't girls like STEM?

Why are there more males in STEM?

Why doesn't STEM have a gender balance?"
carlos_A197_4_1,"Demographics, Military","Why are there gender and diversity gaps in our stem fields or engineer.  It all has to do with, 1. We first have to identify we have a problem and we need to be honest at identifying that problem, once we we we've identified which I think we have, then we need to target and go out there and start recruiting from those groups, that minority group that we expect to bring into our work force.  Doesn't mean we let down our standard and we start saying, well they can because they didn't have the education, well we go out there and we provide that education, and we give them the opportunity, so again we we need to be honest and identify the problem here first, and then we need to go out there and target and honestly go out there and target those communities.","Why is there a gender and diversity gap in engineering?

Why is engineering not gender diverse?

Is engineering a field that has gender/ethnic diversity?"
carlos_A198_4_1,"Challenges, Failure",How do you recover from a bump in the road in your career?  I think you just got to stand up.  I think you get to a point where you've done something and it didn't work out what do something else.  Don't let yourself fail and then not try again.  I think the only fail is when you don't try to get up and and go to the next step.,"How does someone recover from a professional ""bump in the road""?

How do I recover from a career failure?

How does a professional overcome a mistake?

How does someone get back on their feet after messing up?

How can I get over a major blunder?

Can I get back on track if I made a career mistake?"
carlos_A199_4_1,"Motivation, Mentor","The person who has influenced me the most, of course that's been my mother.  Lot of challenges in her life and especially trying to bring up four children, myself, my brothers and sisters by herself and we moved to Philadelphia.  We had nothing or she had nothing and she did everything she can to ensure, that she had and provided all what we needed. Again I don't recall a Christmas without a gift, and I don't recall a birthday without a gift, I don't recall going to school without shoes.  We might not had brand new clothes every year but or brand new clothes every at first day of school, but we had what we needed to go to school and she struggled but she at the end of the day, her children end up benefiting from her struggles and I think we succeeded.  And our children will do better, I think she allowed us to break that cycle, and that was very important for us, I was the first one in our family to get a college degree and I was the first one of course to retire out of the military so she broke a cycle and she worked very hard at it she expected the same from her children.","Who has influenced you the most?

Who has had the most influence on you?

Has anyone significantly impacted your life?

Who has changed your life?

Who has had the greatest impact on your life?"
carlos_A200_4_1,"STEM, Background, Impact","The projects that I'm most proud of?  I got the opportunity to become the first maintenance material control officer in the marine corps to take a Osprey or an MV22 aircraft, which was initially an experimental, tilt rotor helicopter that became an airplane.  Prior to me joining the program, there were a few, we call them the chosen, that were going to take the aircraft first to a combat environment and when it came down to launching them to the first combat environment, the chosen ones of material control officers, for one reason other were not sent, and I was picked, and we were very successful in proving that a MV22 Osprey could be successful in a combat environment.","Tell me about the project that you are most proud of?

Which project are you most proud of?

Do you have a project that you are really proud of?

Can you tell about a project that really makes you proud?"
carlos_A201_4_1,"Mentor, Advice, Background","So mentor that I've had in my career that has always been a source of inspiration has been one of my former master sergeants in the marine corps and I remember joining the shop for the first time or my first duty station and his recommendation has always been to me is to work hard and he always demonstrated by example.  It was very important for him if you told me to work hard, he's already worked twice as hard and that was very inspirational to me and he's always led by example that was very important.  He eventually reach the rank of E9 and that inspired me to continue continuously work at it and eventually I went to the rank of E8 or E7 and then moved on to the one officer rank because of mentorship.","Tell me about a mentor that you have or had. How did that person positively influence your academic decisions?

Have you had a mentor that has helped you academically?

Who is your mentor?

What mentor has influenced your academic decisions?

What experience do you have with mentors?

How did Professor Wilkinson positively influence your academic decisions?"
carlos_A202_4_1,"Mentor, Advice, Background","A role model early on in my life has always had to be my mother.  Again we're raised, my parents divorced when I was very young, so for the first. probably ten years or fifteen years of my life, my mother wasthe male and female figure in my life and she gave us direction and again her hard work, always inspired me and her hard work always let me and when I had to reach back in and had to ask for that advice she was always available.","Who is a person that you considered as a role model early in your life? How and why does this person impact your life?

Who was your role model?

Who did you look up to?

Is there anyone you admired?

What is an example of one of your role models?

who did you idolize growing up?

did you look up to someone as a kid or student?"
carlos_A203_4_1,STEM,"Experiences that might illuminate the logistics of the stem culture where I work at, such as today, I think we had a request there, apparently there's an issue with one of the components that the current marines are using, and they need support, so I got a call a couple hours ago, that they want something shipped to them immediately because they're in a position where they need that support or they need that product.  So immediately I get on the phone, I call two of my contractor support or two of my team member support that are supporting me, and we all get together and start trying to figure out how can we get it there sooner.  First we have to find the products that the marines need.  Then we have to pack it, then, well we have to make sure it works, then we package it, and then we ship it to them.  About thirty minutes ago I received another email where already had tracking, that the component was already in process to be shipped to our customer, so our culture tends to be, there's someone out there in need, our sponsor, or the marines, we have such a personal relationship with our sponsor and especially the marines.  We do all that we can as a group to ensure, that we do our part, so that we meet our mission and do all of the requests.","Describe an experience that illuminates STEM culture?

What is a time that shows STEM culture?

How would you depict STEM culture?

Can you tell a story about a STEM experience?

What is STEM culture like?

How would you describe STEM culture?"
carlos_A204_4_1,"Military, Culture","Describing an experience that illuminated the marine culture? There so many of them that I've had throughout the last or my 23 plus years in the marine corps.  But it's interesting, a couple years ago we just we had a 25 year reunion with our former a unit members.  And I remember walking into this big hotel and as soon as we walked in here, we haven't seen each other in 25 years, but you you see each other it's like you've never left, and it doesn't matter what kind of relationship you had in that unit, some were senior, some were junior, some were the proverbial lance corporal, but as soon as we walked into the hotel, everyone hugging, everyone's recalling our stories and we're a brotherhood and something we will never forget.","Describe an experience that illuminates (Navy) culture?

What is a time that shows Navy culture?

How would you depict Navy culture?

Can you tell a story about a Navy experience?

What is Navy culture like?

How would you describe Navy culture?"
carlos_A205_4_1,"Military, Culture"," The physical environment that I've worked a lot my career varies in the marine corps. I have worked of course in what we call Garrison and in those environments, we train in the desert we train on water, on ship, we train back on bases, and then all the way to a combat environment where we actually applied what we trained.  Now my current field, the environments that I'd currently now work on, normally they tend to be more Garrison or more in a support role, I end up going to Okinawa, I go to California, I go to North Carolina, but I don't actually go to a desert anymore.","Describe the physical environments in which you've worked?

What environments have you worked in?

What are the usual surroundings for your work?

What is the environment like for your work?

How are the settings of your work environment?"
carlos_A206_4_1,"Background, Challenges","The struggles that I've overcome to get where I'm at?  There's several, some have to relate to the situations where I grew up or my environment.  Some of the other struggles are, of course, my diverse background.  That has created a situation which I've had to struggle with and work and they're always going to be part of my life and something I'm always going to have to overcome. But there are several, I dropped out of school in eleventh grade, that was a struggle, if it wasn't for that chance meeting with a drill, or a recruiter instructor, sergeant Rodriguez who said, ""Do you want to be a marine?""  Where would I have been today, so there are several struggles but again it's always, I find an obstacle in what the marine corps has always taught me, you climb over it.","What struggles did you overcome to get where you are?

Have you overcame struggles?

What struggles have you gotten past?

What challenges have you surmounted?

How many difficulties have you faced getting to where you are?"
carlos_A207_4_1,Background,"A pivotal moment in my life had to be that one chance meeting with that recruiter.  He asked me if I want to be a marine, I told I did and when I told him that I didn't, I wasn't in high school and I dropped out in eleventh grade he really at that point lost interest in me.  But that inspired me to ensured that I wanted to be a marine, and two, I had to show him I can finish school, I went back to school and everything started falling into place.  And eventually I went into boot camp and 23 years later I retired other marines and now I'm a, last seven years I've been supporting the marines as a Logistician.","What was a pivotal moment in your career/life?

What moment changed your life?

What has been a life changing moment for you?

Describe a life altering time.

Tell me about an impactful time in your life."
carlos_A208_4_1,"Background, Challenges","The biggest risk I've taken in my career has been retiring.  I was a marine or I provided support as a marine for the last twenty three years.  I was a very good marine and I have achieved a lot in my career, and that twenty three years, I can stay all the way to a thirty, but I decided to retire not knowing what was out there waiting for me.  Fortunate for me there was a lot of good people waiting on the other end to help me.","What's the biggest risk you've taken in your career?

What's the greatest hazard you've taken in your profession?

What's the best peril you've taken in your calling?

Is there a big risk that you took in your life?"
carlos_A209_4_1,"Background, Challenges","I can't think of any failures in my life I think everything that didn't work out as I planned allowed me to readjust that plan and then eventually succeed at what was important to what was my target.  I can't find, I can't think of a failure, of course I failed some tests.  I took a test once or twice, I took a driving test. I took it three times but I eventually passed it.","What are the failures for which you are the most unhappy?

What failures make you the most upset?

What defeat makes you the most distressed?

Tell me about your most upsetting shortcoming.

Describe a time you failed.

For what failure do you have the most regret?

What is your biggest failure?

Can you tell me about a major failure you've had?

What has been your saddest time in life?

What made you sad?

What was the saddest time in your life?

saddest moment of your life?"
carlos_A210_4_1,Risk,Most dangerous thing I've done on the job as a marine is go to war.,"What is the most dangerous thing you've ever done on the job?

What danger have you taken on in your career?

Tell me about a time you were in danger because of your work.

Were you ever in danger due to your work responsibilities?

What is an example of danger you've been in throughout your career?

Were you ever afraid in the Navy?

What were you fearful of in the Navy?

Do accidents happen in the Navy?

were you ever scared at work?

was your job dangerous at all?

did you do anything risky sometime?

Did you ever fear for your life?

Did you ever feel afraid at your job?

What about accidents on the job?"
carlos_A211_4_1,"Advice, Risk","I think breaking the rules and when is it okay tend to be subjective dependent on the current situation.  I tend not to try to break rules, that's not how I look at it.  I think that if there's a rule that's a constraint that I want to put myself in a position where I can change that rule, I can be an impact to change that rule for the better. 
 That rule is put in place for a reason but it shouldn't be a constraint and you constantly have to revaluate the purpose of that rule, especially in supporting your customer, especially when you're a marine if you're in a combat environment, or a contractor supporting garrison, or myself as a public employee supporting the marine corps.","When is breaking the rules okay?

Can I break the rules?

Are there exceptions to rules?

Is it ever okay to break rules?

In what situation is it okay to break rules?

Can I bend the rules?

Did you ever bend the rules?

Do I have to follow orders?"
