ID,topics,text,question
s001p025s00253940e00280817,"Challenges,Failure","in this organization, it's inevitable. There are going to be some bumps in the road both professionally and personally. Early in my career, I had a bump in the road and, uh, I had to go to a d r B, a disciplinary review board. That's where you stand in front of the chiefs of your command and they ask you questions, fact finding questions. Um, what I learned from that is that we're all going to make mistakes and that there are people here that care about you, and because of that, you can get through it. Um, there are There are chiefs who wanna help you. There are petty officers who want to help you, and there are commanding officers and executive officers who want to help you. So while there are bumps in the roads and things that happen, there is gonna always be somebody there. Thio talk you through it, uh, give you different tools to help you work through it. I like I was saying early in my career I had to go to a D r B because I was late for work. Um, I was on the ship at that time, and you could never, ever miss ships movement. Um, and I didn't go to mass, but I did go to DRB, and it was devastating. And at that time, sometimes when you have a bump in the road, people see you differently. But coming to work, uh, doing better? Um, you know, asking questions, getting help, maybe talking to someone, your chaplain or counseling things like that that could help you also get through those things. And that was one of the things I had to do. I was late for work and for personal reasons. And my lpo. She helped me by offering counseling and chaplains services so you can get through the bumps in the road. You just have to make sure that you're you're willing thio, ask for help and, uh, receive the help as well.","How does someone recover from a professional ""bump in the road""?
Can I get back on track if I made a career mistake?
How can I get over a major blunder?
How do I recover from a career failure?
How does a professional overcome a mistake?
How does someone get back on their feet after messing up?"
s001p025s00284913e00304393,"Background,Challenges,Impact","a pivotal moment in my career was when I was going through a divorce at a A junior as a junior sailor. It was pivotal because I also had my Children and I was on the ship, and I actually had to send my Children home to my parents while I was going through the divorce. Um, it was devastating. Um, there were court dates. There were days I had thio miss work. Um, okay. And it was mentally draining. I did get through it because I had my, uh, my leadership who believed in me and and knew that I was a great sailor. But it was It was personally, very hard and taxing on me mentally. Um, I had to go to counseling because of it, and my Children had to go to counseling before they left. So while I still had to do my job and, um, take care of my family, it was very trying and and and and hard for me. But at the end of the day, I did get through it. Um, just remembering who was there for me? My my lpo. My executive officer, uh, people who I I confided in about my situation, my divorce, um, and people who gave me the resource is to get through it. That counseling, Uh, the counselors and the chaplain who was very important in helping me get through have the conversations, Andre. Counseling with my Children. Um, but I got through it.","What was a pivotal moment in your career/life?
Describe a life altering time.
Tell me about an impactful time in your life.
What has been a life changing moment for you?
What moment changed your life?"
s001p026s00002103e00015507,Challenges,"one of the biggest risks I take in my career is being an adviser to my chain of command. My triad. Um, all conversations have to be had, Um, there are some tough conversations that have to be had advising your CEO. Um, when things come up, whether they're good, bad or ugly. Um, I am the adviser. Um, the risk I take with sharing things with my commanding officer, um, explaining to him that this might not be in the best interests of the command And then at the end of the day, knowing that he is the one that makes the final decision. And he's and he's also the one that writes my evil my evaluation at the end of the day, um, I have to be honest and true. With what? What? My beliefs, our And just know that what I said, um, what I say how I handle things with my commanding officer, that they're going to be taken professionally and respectfully and hope that he understands that the best interests of the command and himself, um, and the sailors are are taken, um, in a professional manner. And then, like I said again, um, always remembering that at the end of the day he is the one that makes the final decision, and that's to me can be, ah risk.",What's the biggest risk you've taken in your career?
s001p026s00071700e00082443,"Challenges,Risk","Yeah. One of the most dangerous things that I've done on this job is, for example, one of my sailors at a situation with their spouse. And she called me, and the first thing I did was get in my car and show up at her house. Um, because I wanted to help. I wanted to protect her. Um, I believe that was a dangerous thing to do, because, um, here we are with no protection. A Sfar, As you know, maybe calling the police or or something like that. We were both just wide open there, Um, at the home. Um, at that point, when I arrived to the home, she didn't let me in. Maybe for those reasons, but I did show up at the house, and I think, at that point, being a protector, uh, being the S e l. I believe that was a dangerous situation.","What is the most dangerous thing you've ever done on the job?
Did you ever fear for your life?
Did you ever feel afraid at your job?
Do accidents happen in the Navy?
Tell me about a time you were in danger because of your work.
Were you ever afraid in the Navy?
Were you ever in danger due to your work responsibilities?
What about accidents on the job?
What danger have you taken on in your career?
What is an example of danger you've been in throughout your career?
What were you fearful of in the Navy?
did you do anything risky sometime?
was your job dangerous at all?
were you ever scared at work?"
s001p026s00102477e00121227,Challenges,"as the s e l. There are a lot of things that causes, uh, me a lot of stress. Um, the way I deal with my sailors, the way I deal with my triad. My commanding officer, Um, I worry a lot. I worry a lot about how the people around me are affected by their situations, Uh, their lives both professionally and and personally. Um, and that for me, causes a lot of stress. Um, for example, when I have conversations with my commanding officer, uh, about how we want to do certain things as faras running the command and how we deal with our sailors, Um, if he doesn't understand, uh, that each sailor has to be, um, dealt with, um, on a case by case basis. And I have to advise him of that that all sailors are not the same, that they're different. Um, that concerns me. And and and it worries me, and it does cause me some stress. Um, when I'm dealing with my sailors and they don't understand that I have to deal with them, um, actually, on a by case basis and everything in their situation, um, is different from maybe their peer or their junior sailor and I have to deal with them on different levels. Um, that's stressful. Um, and it is because I do worry. I want the best out of everyone. And it does cause me thio to feel a little stressful E.",What causes the most stress in your job?
s001p026s00122177e00133287,Challenges,"some of the ways that I deal with stress on the job. Um one, um I like to have conversations. So when I'm stressed, uh, maybe with a sailor or with my triad, I have a conversation. First, I have to have the conversation, ask the questions. Why, um, why are we doing things this way? Um, how can we do things better? And then I go to my office and I sit by myself and I reflect. And once I reflect and I journal, take my notes. Then I I de stress myself personally by going to the gym, Uh, maybe speaking to someone outside of my command. Ah, counselor. Ah, close friend. Someone who doesn't have any, uh, connection with what I'm doing. And that helps me de stress from majority of the situations that I go through here at work",How do you deal with stress on the job?
s001p026s00135560e00145197,Challenges,"of course. So a little trick I used to keep stress from boiling over is to first say, Can we revisit that? And then I will immediately walk away and go to my safe place. And normally, my safe place is my office, and I will close the door, and I I will meditate, maybe call someone. Um But I have quiet and I will have quiet time if I'm not meditating or speaking to someone. One of my favorite tricks that I used to distress is to be quiet. Um, it's important. Um, I have to allow my thoughts thio, uh, to maybe not consume me. Um, but to listen to them and then I reflect by journaling.",What is a trick that you use to keep stress from boiling over?
s001p026s00150423e00163010,"Advice,Challenges","Yeah, when I am doubting myself or I am, uh, self doubting. One of the amazing, amazing things that I've learned is to journal. I carry a journal in my purse and my bag, Um, when I am self darling or self doubting or self sabotaging myself, I have tow Write it out. Um, for example, if I say to myself, I can't do that, um, I'm not gonna do well at that. Then all of I write it down. Why did I say that? I asked myself all the time questions like Why? Why am I in this space where I'm asking myself and self doubting myself? So I I write it down. Why did I say I can't do that? Why did I say I'm not going to do well at it? And I read it. And when I read it, I can answer that question. Well, why did I say I can't do that? And the more I read that question, then I'm able to answer it. But that was That's one of the things I like to do when I'm I'm in that self doubt mode or I'm in that self, um, self sabotaging mold asked myself the question Why? Okay,","How do you handle self doubt?
Do you ever doubt your abilities?
How can I manage thinking that I am worthless?
How do you overcome the thought that you can't do something?
What if I don't believe in myself?
What should I do if I don't believe in myself?"
s001p026s00164953e00174107,"Challenges,JobSpecific","when I am tired at work or I'm fatigued. One of the things that I do is I walk away from the computer. Okay, Um, the building that I'm in is large, so I could go for a walk. Um, it would be nice if I could close my door and take a nap, But majority of the time, that's not gonna work. So what I do is I get up. I grabbed me a bottle of water, and I walk. I want maybe walk around by myself, or I walk the deck plates on what that means is I go to each one of my departments, and I started talking to my sailors, um, having conversations, drinking my water. Um, and that will help me with my fatigue at work.","How do you handle fatigue at work?
Do you often get sleepy at work?
How do you manage exhaustion at work?
How do you stay awake when you are tired at work?
Is work exhausting?
Should I drink caffeinated drinks to stay awake?
What are your strategies for overcoming fatigue?"
s001p026s00184413e00202347,"Challenges,Leading a Team","So here at the reserve center, sometimes our work can be boring and it could be monotonous. We are at a reserve center, and a lot of the things that we do is repetition. Uh, taking care of our reservists taking care of our sailors taking care of ourselves. We do on a everyday basis. And it could be very boring on monotonous. Some of the things that we do, uh, here at the mosque or the reserve center when we are in a boring situation or a monotonous situation, Um, I will get on the loudspeaker and I'll say, Hey, everybody is time for a huddle and we meet on the quarter deck at the Reserve Center and we talk about what? What are some of the boring things that we're doing right now? What are some of the monotonous things that we're doing? And we have a conversation, and then we plan to get the work done at a in a timely manner, and that will help take some of the boring and the monotony out of it. Um, it sounds funny or may even sound weird, but it works. We don't do it often, but some days when we're at that point where we're over the top with this monotonous work, we meet in a huddle and have a conversation, and then after we're done talking about it, we go back to our spaces and the work is done, uh, in an efficient manner, and they're more motivated to get it done because we had, like, this little football huddle.",How do you ensure that boring work gets done well?
s001p026s00205290e00215970,Challenges,"at the reserve center. Sometimes the work, uh, the workload changes and it gets heavy. Um, the increase in tempo, Um, and it kind of, uh, makes you overwhelmed. Um, but what we do is we continue moving forward. Um, we always know when our workload is going Thio to get a little heavy and to get to beam or to be a busy on DWI planned for it. Um, myself, the triad, Um, I believe in incorporating the team is, well, the sailors, we have conversations and majority of the time way planet. And then we execute because that's important Having the conversations with everyone before we start the business of the of the work. Um, it makes it easier for the sailors, the team, and everyone to finish and effectively.",How do you deal with an increase in tempo?
s001p026s00265253e00281060,Challenges,"one of the common crimes here in, uh, California. Um, this state is has legalized marijuana, and we have a very large component of reserve sailors, um, to include by our my active duty component. But one of the crimes that we really have to be careful of is Thea the marijuana. Some of our sailors have, um, came positive on a your analysis for marijuana. Um, here in California. Like I said, it's legalized, but we are. We fall under the ucmj a, which is zero tolerance for drugs, and we also fall under federal guidelines. We understand that the state has legalized marijuana, but for the United States Navy, it is not authorized. And we do have some sailors. Um who I don't want to say, pop, but who? Who test positive for marijuana and high levels of THC.",What are common crimes people in your field commit that need to be watched for?
s001p026s00300133e00305010,"Challenges,Future,Risk","cool. The part of the future that I'm most worried about in this organization is the sailors. Um what type of sailors? Uh, that will be joining this organization. Things are happening so fast. Um, sailors, air coming in, mawr educated, uh, more well rounded. Um, they have thoughts of of everything that's going on here in in the world. And they're bringing that with, um um and for me, I'm concerned about what type of sailor. What type of character? Both positive and negative. Um um um, in being a part of this organization, um","What part of your future are you most worried about?
Are you anxious about the future?
Are you worried about your future?
What concerns you about the future?
What factors of the future do you fret about?
What makes you nervous about the coming years?
What troubles you about the future?"
s001p026s00334893e00351787,"Challenges,JobSpecific","If I could change one thing about my job, it would probably be training. For example, as the SCL, we first come into this job sitting in the seat, not knowing anything, especially for me, Someone who has never been the S e l of a reserve center. If I could change one thing about that, it would be the training. The training should start after, uh, sitting in the seat. I believe that I should learn the job for us or we should learn the job first and then send us to the training. That way we would understand what the position is about. Um, I've been at this SCL job for about two years now, and when I first came on board, I went straight to training. I didn't understand what I was learning, but now that I'm here, I feel that this would be a better time for me to go to the training. So I understand the acronyms that they use the words that they, uh and phrases that they use. So for me, if I could do anything and and change anything about my job, it will be the way we're trained to do the job","If you could change one thing about your job, what would it be?
How would you modify your job if you could?
Is there anything bad about computer science?
What changes would you make to the computer science field?
What do you wish was different about computer science?
What is bad about computer science?
What sucks about CS?
What would you change about computer sciecne?"
s001p026s00354767e00370687,Challenges,"okay. One of the things that I believe was a big weakness of mine. Waas being organized. I have a way that I like to do things. And, uh, sometimes I feel like I'm all over the place And one of the things that I've learned, especially being in this leadership position and sitting in this seat as the s e l. One of the things that I've learned is that in order for you to be successful, you have to be organized. And the way I've learned to do that is to write down everything. Um, five years ago, I learned about journaling, and I started to journal and the journal Lean carried over into all aspects of my life, and it actually helped me to organize my thoughts and, um, toe organize how I want to present things. Um, when I'm dealing with my commanding officer, when I'm dealing with my sailors or even when I'm dealing with my family. So that is one of the things that I feel that I was may have been weak at and my organizational skills. Okay,",What used to be your biggest weaknesses?
s001p026s00401780e00412477,Challenges,"at this time. Covert 19 has a lot of uncertainty. Um, we are all as leaders put in different situations with this as faras updating policies. There are a lot of new policies that come out, um, every day on were having meetings about cove it and how we deal with our sailors and each other. Um, as leaders, sometimes we have to have those uncomfortable conversations. And because of that, uh, things like co vid and personal situations, um, come with conversations with the leadership that you may have thio say things and help advise them on things that may not be, um, taken in a positive manner. But you have to have a ethical behavior, ethical thought about those things Onda conversations have to be had.",Describe a time that you were put into an untenable ethical situation?
s001p027s00005817e00020433,Challenges,"One of the great things about being in this organization is that we get to travel all over the world. Different commands, different ships, uh, things like that. Sometimes you may end up at a place where you're not happy or it wasn't a good fit. If that's the case, the first thing you should do is seek out a mentor having a mentor to get you through, maybe the the not so good fit or, uh, a place where you're not comfortable and you're having challenges. Um, it's good to have someone to speak to to talk about it. Um, that way you're able to do a good job to be efficient and to help somebody motivate you when you really didn't feel like you were part of this team or or organization.",How do I deal with an assignment that I don't like or that isn't a good fit?
s001p027s00052280e00063343,,"there are a couple of things that you could do on a ship. Thio relieve stress. One of the things that you could do is exercise depending on the size of your ship and depending on your command, fitness. Ah, leader, your CFL. They can put a program together for you to help reduce the stress. Um, sometimes walking around the ship, you can walk a half a mile or a mile. Um, you could always do push ups and sit ups. Um, working out is one of the number one ways to help reduce stress. Another thing that you could do to help reduce stress is to find someone who, um, can hold you accountable. For instance, a mentor, someone of your peers, someone who has the same ideas and things that you like to do some of that you are compatible with They could help you reduce the stress. Um, being on the ship, um, shipboard life is very stressful, and it's important to make sure that you have the tools you need, um, to help you reduce the stress",What things are there for me to do on a ship to reduce stress?
s001p028s00001027e00001363,,"No, I'm not married.","Are you married?
Being in the navy, is it difficult for you to have a relationship?
Do you date?
Do you have a boyfriend?
Do you have a girlfriend?
Do you have a significant other?
Do you have any kids?
are you in a relationship?
are you in love?
are you single?
do you date?
do you have a girlfriend?
do you have a lover
do you have a significant other?
do you have a wife?
have you got a spouse?
how many times have you been married?"
s001p028s00001817e00002297,"Background,Balancing Family","Yes, I have six Children.",Do you have any kids?
s001p028s00002907e00003487,"Background,Balancing Family","Yes, I have a sister and two brothers.","Do you have siblings?
are you an only child?
do you have any brothers or sisters?
how is your relationship with your brother or sister?
how many kids in your family growing up?"
s001p028s00005263e00010510,"Background,Balancing Family","Yes, I have two pets. I have a terrier mix named Loki and a pit bull named Storm.","Do you have any pets?
Do you like cats?
did you ever own an animal?
did your parents allow you to have a pet?
do you have a cat?
do you have a dog?
do you like animals?
do you like pets?
have you had a pet?
were you responsible for a pet?"
s001p028s00011256e00011820,"Background,Balancing Family,Lifestyle","No, I do not have a significant other.",Do you have a significant other?
s001p028s00022423e00024050,"Balancing Family,JobSpecific,Lifestyle","on a ship. Uh, there isn't a lot of free time, but because I am on shore duty, I have a few hours of free time to spend with my family and to do some of the things that I like to do.","How much free time do you have in your career?
Are you busy in the Navy?
Do I have time to have a personal life and have a career?
Do you have any free time in the Navy?
Does your work allow adequate free time?
Does your work allow you free time?
How busy is your job?
How much time does your career allow you to have at home?
How often do you have time to yourself in your career?"
s001p028s00025460e00031600,,"my job load at work is it is a pretty substantial. Um, I don't recommend taking work home after a long day. However, I have done that maybe once or twice. Um, in a week. It's not a recommendation, however, I have done it.",How often do you take work home with you?
s001p028s00034693e00040913,,"one of the amazing things or I say great things about being a leader. Sometimes I do get a chance Thio alter my work schedule. Um and I'm also flexible with it with my junior sailors. But as a leader, yes, I dio get a chance to alter my work schedule.",Does being a leader give you flexibility to alter your work schedule?
s001p028s00042893e00045573,Balancing Family,"being a leader sometimes can alter your lifestyle for the good and, uh, for the not so good. Um, for me, for example, being a leader, I am able to change my work schedule. Um, I'm able Thio make the decisions to allow my junior sailors to change their work schedules as well.","How does being a leader change your lifestyle? (frequent travel, irregular hours, family difficulties, etc.)"
s001p028s00053543e00060277,Balancing Family,"as an S e l and a command leader. Um, the way I carry myself professionally at work and the way I carry myself personally at home Carry, they carry over there, Actually one and the same. Um, I am navy, Uh, and in this military organization, 365 days a year. 24 7.",How do your command responsibilities affect your style in personal life?
s001p028s00073050e00084060,Balancing Family,"one of the best approaches for selecting a new duty station. Um, would be to understand the position of the detailer and to, uh, make sure that the detailer knows what your preferences our preferences are. Um, some of us have families. Some of us are single. Um, and the detailer, um, understands that and knows that so one of the best approach to me would be to make sure that you're communicating with your detailer and communicating often. Um, sometimes you could be put in a place where, um it may not be a great fit. However, the detailer, um, we'll have a conversation with you. And although you may not think it's a perfect fit, it may have to be ah fit for you at that time. Um, making sure that you communicate with your detailer and communicate often is one of the best approach is, uh, for choosing a new place. Thio, do your job",What is a good approach for selecting a new duty station in terms of finding an area for my family to live in?
s001p028s00120097e00125803,"Challenges,Future,Risk","So while we have been recording these questions, um, my career preference was to go to a non ask reserve center in Memphis. Um, Then I took a break. I received a phone call, and now my job preference has changed. Um, one of the things that I'm concerned about with my career now moving forward and my future is I don't know where I'm going. Um, at this point, which is a concern, Um, you make decisions, you make plans, uh, to move your family from one area to the next and then within a matter of a phone call. Uh, life changes just like that.","What part of your future are you most worried about?
Are you anxious about the future?
Are you worried about your future?
What concerns you about the future?
What factors of the future do you fret about?
What makes you nervous about the coming years?
What troubles you about the future?"
s001p028s00135377e00143453,Balancing Family,"when selecting housing. Um, once you move to your new command, one of the things that you should prioritize is, um especially if you have Children. Uh, is the school district Ah, lot of areas. They are military friendly, and some are not. So you want to make sure that you're thinking about the school district and, um, where you would like to live If you would like to live in a single family, a townhouse, a condominium, if you're going to rent or by those were some of the things you should think about when prioritizing where you want to live.",What are the things I should prioritize when picking housing?
s001p028s00152107e00163537,Balancing Family,"if I take a difficult assignment, for example, out of the country family, friends, uh, peers, um, they will be affected. Um, in all types of ways, um, some could be positive, and some could be negative. One of the great things about, uh, technology is that we're able to, uh, see people on our phones now, um, using facetime. Um, there are Google networks that allow you to, uh, talk and not be charged for using their streaming, uh, accesses. Um, while it will be difficult. Um, even for you, if you were to move out of the country, your friends and family will be affected, Um, in good and bad ways. Um, but I believe it's how you handle it and how you deal with it that will help them get through, um, any concerns or questions they may have with you moving out of the country or to a place where you may not be able to take your family","How will my relationship with my friends or family members be affected if I take a difficult assignment, and what advice should I give them?"
s001p028s00165027e00173397,Balancing Family,"it is a best practice that as soon as you find out where you are going to move or when you're deciding to move to your next location to get your family involved in the beginning. This way, if you especially if you have Children, this gets them, um, involved, um, allowing them to see the different places showing them on the computer, googling different areas. Fun things for them to do. Different school areas. What the schools have to offer. It's important that you get your family, um, involved at the beginning. Um, that way, when they get there, it will be like they had been there already.",How early should I get my family involved in the process of planning my next career step?
s001p028s00175243e00185397,Balancing Family,"this organization has allowed me to see so many different parts of the world. I have never been out of the country, but I have been on all sides of the world. Um, my one of my favorite places to live. Waas, Maryland. The reason being, um, was that I was able to live in a community where I could, uh, see more people that related to me and looked like me. Andi looked like my Children. Um, that was so inspired, inspiring and motivating for me and my family so that Maryland was one of my favorite places. The school systems were amazing. The housing developments were, uh, very comfortable to live, and Maryland was one of my favorite places to live.",What has been your favorite place to live? Why?
s001p028s00204947e00224203,Balancing Family,"recently, I received a phone call, uh, to return to one of my favorite jobs in this organization. Um, I was at one point in my career. I was an R D C. And I worked for RTC Great Lakes. I just received a phone call to travel back to RTC because they're looking for senior chiefs and amazing leaders and people who have done the job. Right now, I consider that a big conflict because, um, at the time that I was there, I was married. I had more help with family and, uh, things of that nature. Now I'm single and, uh, moving back to RTC and being in our d. C would, uh, conflict with a lot of things going on in my younger son's life. Um, while I I understand the mission and understand what I'm supposed to do in this organization, I have tow, think about family. We have to think about family when your family is involved in your moves. Um, two different locations. It's very important. And it would be, uh, a big conflict if I was to move back to RTC and being a single mother and having a child who is in his high school years, um, playing football and in the band and different things like that because I wouldn't be able to be a part of his, uh, his high school years. So to me, that is a serious conflict, one of which that I am not willing thio endure.",What is an example of a conflict you had between your career and family life? How did you learn from it?
s001p028s00225440e00240560,Balancing Family,"managing career and family effectively is a challenge. You want to be great at both, or at least do them to the best of your ability. Um, there has to be a balance. As I was coming up as a junior sailor in the Navy, I had a mentor who always explained to me that, uh, work life balance is what's important. And I live by that now, understanding that my work, it is very important. That's how I pay my bills, how I feed my Children and how I take care of myself. And my life is is, uh, split between the two, my work and my family, Um, work life balance. Having the balance to be able to take care of my Children and be able to be a great leader in this organization is important. So I believe that the work life balance, um, has toe work, and it encompasses everything that I do, um, in my life",How do you manage both career and family effectively?
s001p028s00241823e00251333,Relocating,"moving overseas or relocating toe overseas. The first thing you should do is make sure that you have the support of your family in the beginning, um, making that transition to move overseas. Unless you have someone over there that's part of your family, you're actually going to be, um, without your support system. So the first thing you should do is make sure that you're explaining that to everyone that is a part of your support system here on stateside. Um, um, one of the other things you should do is make sure that you have all your financial, uh, situations in order. Those are the things that I believe you should do when you are selected to move overseas.",What should I get ready to live overseas?
s001p028s00260137e00265110,Balancing Family,"when you're moving to a new location. Some of the resource is that you should look for is one fleet and Family Service center. They have a plethora of resource is, uh, different organizations. Um, for example, housing developments, rental guidance, things like that. Um, also, when you are moving, you want to make sure that you have a sponsor, someone at the new command that can help you get through those different, difficult times, Um, to explain to you what's in the area, Onda, how you would be able thio, get to the command if you need it to things of that nature.",What resources should I look for when I know I am moving to a location?
s001p028s00280210e00290107,Balancing Family,"when moving some things that could fall through the cracks. Um, would be not really paying attention to your list of the moving authority. Sometimes they put a lot of different things on your list. And if you don't pay attention once you get to your new location, you may have missed something. Uh, those were some of the things that could fall through the cracks. Um, uniforms, making sure that you are aware of keeping your uniforms with you as opposed to putting them on the moving truck. Those were some of the things that, uh, it slips your mind, and then you you have to show up to your command and dress blues, and you have your dress whites or you have your type threes. Those are some of the things that fall through the cracks. Um, not remembering the things that you really need upon arrival",What kind of things may fall between the cracks when moving?
s001p028s00291277e00295023,Relocating,"before you deploy some of the things that you should do before to get ready is make sure that you are in constant contact with the command that you're leaving from, um, paying attention to your check off list, making sure that all your financial and medical documentation are in order. Um, communicating often with your family, explaining to them what the process is and what to expect while you're gone. Those are some of the things that you should do prior to deploy.",What should I get ready before I deploy?
s001p028s00304947e00312727,"Balancing Family,Lifestyle,Military","There are so many ways to stay in touch with family when you are deployed. Um facetime Oh, Google WhatsApp. Things like that help you stay in contact with people when you deploy. It is very important to do those to make sure that you are staying in contact with your family. One of the most important ways toe stay in contact is by email. One of the things you are you are authorized thio utilize more often than not, is your email.","How do you stay in touch with family?
Does the Navy allow you to talk to your family?
How do you keep your connection with family?
How do you talk to family while serving?
What opportunities are there to stay in touch with people outside of the Navy?
What ways are there to contact your family?"
s001p028s00314637e00324237,Balancing Family,"One of the most important ways to make sure that your family is taken care of when you are away is to communicate with your command before you leave. There are so many programs that the command can offer your family while you're away. One of the wonderful resource is is fleeting. Family Service Support Center. They actually have different ways that if you are deployed overseas how to stay in touch with your, uh, family member while they're overseas. If they're just somewhere else in the state, there are certain ways that they different, um, ways that they can have you contact your service member. Um, Also, there's another resource that you can use military. One source is another useful tool that you can utilize when you are needing to be in contact with your family.",How do you ensure your family is taken care of when you are away?
s001p028s00325877e00334113,,"one of the best plans to utilize Um, if there's an emergency when your family member is away on deployment or overseas is to utilize the command. When the when the family member first checks out of the command, one of the most important things is to meet the triad, the commanding officer of the XO and the S E A. L. If the emergency is above their level, then the next thing you would do is reach out to the American Red Cross and they will make sure that you're in. You're able to get in touch with your family member that is deployed.",What is the best plan for if your family has an emergency and you are away?
s001p028s00335770e00342556,Balancing Family,"one of the best ways to be happy with your time in the service is to remember why you joined, um, whether it was to support and defend, uh, to go to college. Thio make a career out of it. The best way to stay happy is to know the reason why you joined. And to be honest with yourself, with that reason",What is the best way to be happy with your time in the service?
s001p028s00360183e00374443,Balancing Family,"so as a parent, some of the things that I find useful being a leader, um, at home is, um, the way I, uh, I organized, uh, myself at work. I could bring that home, uh, to my family. Andi. And that could be a positive thing. Some of the areas of concern would be, um, for example, if I was an r at RTC, and I was, ah, recruit, division commander. We all understand the boot camp policy and the way things I ran on. Sometimes you come home and you bring that home. Uh, the way you maybe speak to your family in a forceful manner, things like that. So I believe as a parent, we we have to pay attention to our role at work, pay attention to our job experience at work because sometimes it would carry over to our family life. Being an R D. C was an amazing job, but it was it was very stressful is well, and sometimes I remember coming home as a mom as a parent and barking at my Children. Or, uh, I don't want to say yelling, but you know, being a little stronger with my tone with them when I needed things to get done. So I think as a parent, we have to pay attention to, uh the way we do things at our job and the way we allow it to carry over, um, with our family and at home.","As a parent, what habits from military leadership are helpful or problematic?"
s001p029s00003110e00004203,"Background,Relocating","one of the places that I have experienced. A port call was when I went to Panama City, Panama.","Where have you been in port?
What ports have you been to?
Where have you traveled?
Where have your ships docked?
Where have your ships ported?
Which countries have you been to on your aircraft carrier?
australia
tell me about australia"
s001p029s00013883e00033390,Relocating,"when I first joined the Navy, have a station in Akron, Ohio. It was a great place. It was my hometown. The second place was Ingleside, Texas. I was actually on a ship. Uh, it was the weather was nice. And the ship life was different for me. Um, but it actually added to who I am today. Um, the other place that I've been was Naval Operational Support Center, Jacksonville, Florida. A very big city with lots of things to do. I was stationed at a clinic there in Jacksonville. I learned a lot, and it was, um, very motivating. The next place was RTC Great Lakes on Guy was in our D. C there. Um, the job was amazing. It was very empowering the weather. There was terrible, very cold. Summers were amazing, but the cold when it was cold, it was very cold. Um, from there I was in station it, uh, you met the Bureau of Medicine and Surgery in Falls Church, Virginia. Uh, and I lived in Maryland. Amazing place on one of the reasons being was, uh I lived in an area where there were a lot of affluent people and motivating people and my kids love the area as well. Um, now the president, I am station in San Jose, California Um, a beautiful, beautiful area. Very expensive, but a beautiful area. The reserve center. It hasn't a lot amazing people on day. I'm learning a lot as far as my job goes, but the area is very expensive.",Where were you stationed and what was it like there?
s001p029s00040410e00043563,,"when moving to a new location. Some of the things you should prioritize in the neighborhood is, um, the rules of the community, the rules of the neighborhood. Um, if they have a watch program, um, how far are the schools? How far are the Fire Department and the hospitals, especially if you have Children? Those were some of the things that I would think of when prioritizing where you live in different neighborhoods.",What things should I prioritize in a neighborhood when moving to a new location?
s001p029s00044903e00053080,Relocating,"right. Choosing where you live on base or off base has a lot to do with your command and the rank of your rank. So if you are an E four and below and you are on a ship and you are single majority of the time, you will stay on the ship or base housing. Um, if you are in the area, if the area does not have a base housing, you are authorized to live off the base, but it also has a lot to do with your rank as well.",When do you get to choose if you are going to live in post or off post?
s001p029s00065673e00070993,Relocating,one of the reasons that would cause you to find your own housing would be if base housing ISS full and they don't have any homes available.,When do you need to find your own housing?
s001p029s00072853e00084877,Relocating,"when owning a home or deciding to rent a home. Um, it starts with, uh, maybe sitting down with a financial advisor. Um, at your command, you will always have someone of a representative with a financial advisor. Um, making sure that you have money set aside for either buying a home or renting. I know, For example, some areas, um, like California. If you decide to rent, they want first month's rent and last month's rent and a security deposit. So you wanna make sure that you are able to afford, uh, both of those, Um, for example, if your rent in this area is 2700, they want $2700 upfront and the $2700 for your last month's rent and a $500 deposit, so you have to be able to know that you can afford that. So you would sit down with a financial advisor to help you decide if renting is going to be better for you, or if buying a home is going to be better for you.",When should I own or rent?
s001p029s00092787e00104203,Relocating,"on a naval base. Some of the things that are easy to find our your MTs, your medical treatment facilities, your commissaries, those air like your grocery stores, gas stations. Um, if you are on a large enough base, there are sometimes hospitals. Um, some of the things that aren't so hard to find or that may not be easy to find would be, um your resource is for maybe going to college. Ah, lot of things have changed in the recent years as far as going to school, so you would have to find those things online. Um, another thing that would be hard to find would be different. Resource is for counseling and things like that. Um, you would also have to find those online because a lot of the bases are, um, kind of downsizing. Um, some of those areas of counseling and things like that in college are moving off base, so you'd have to do your research on those things",What types of services are easy to find vs. hard to find on a Navy base?
s001p029s00110150e00114050,Relocating,"One of the great things about being this organization is that you get to see so many different areas of the world. Um, with that said, if you are sure duty or, uh, sea duty, you may have to move every 3 to 4 years. Sometimes that's a concern for sailors in this organization. Um, however, um, being a part of sea duty or shore duty you will may have you will have to move every 3 to 4 years.",How often will I have to move?
s001p029s00131767e00135683,Relocating,"when you're on deployment some of the ways that you can communicate outside of mhm the area that you're at, you can use email. Um, you can use your cell phone. Um, there are different times of the day in different spots that you're allowed to utilize. But yes, you can use email, phone, um, writing letters. Ah, lot of people have gotten away from writing letters, but that is one of the tools that you can use to communicate toe outside, uh, people.","Can you use outside communication on a deployment, like using the internet and email, calling by phone, and writing mail?
Can I call people while on a Navy ship?
Can I use my phone and the internet while deployed?
How can I use the internet, mail, or a phone while on a ship?
If I am in the middle of the ocean do I have access to a phone or internet?
Is it possible to use outside communication while on a ship in the Navy?"
