ID,topics,text,question
s001p012s00131213e00143514,Leadership Strategies,"one of the ships strategies are dying person for most of the war strategy that is dying out that on arrival is because I say, you know, your team, your shift. Everyone's gonna know. Oh, you know, out never falls through. I've always is nothing expect what u s So you know this this end of the end of all deal with it. You know, I'm just going to war. Use up Booth at the same time. There is a time and place for that in the Marines and working today. Oh, yeah, that's right. Now, uh, no, we're not. We're not sure of that. You shot at. That's not gonna flow. So the best thing you could do is understand your mission. I understand the technology. Understand your capability to fight the mission that will know that we hope you get tradition",What leadership strategies are dying out?
s001p012s00144700e00160620,Leadership Strategies,"for some warning signs of a team that they're gonna be problems ahead reporters ahead. Usually, you can spot some of them if the team is not performing its mission. If you can't stand a watch, if the watch is not quiet, okay, you want a quiet watch. You want the box to just turn over and everything happens on time. You switch the boiler's out. You switched the gas turbine generators from one often. One. Bravo. Yes, you bring on number three gas turbine generator and put number one in idle layup. If the team cannot carry that out without significance trying, motivation, consternation, that's a problem. Just standing a watch, which means you need to watch. They understand what a good watch this. Nothing happens so completely in love with the Abbotts happens. That's perfect for a C I. C. Watch officer. Nothing happened. You execute the plan, so that's perfect. Nothing happens",What are warning signs for problems in a team?
s001p012s00163302e00184428,Leading a Team,"How do you enforce the other? Okay, well, to assume that everyone's vicious species I always got the damage was really not. Everyone has gone down. So I put on the West. How do you ensure that your team, you know, it's honorable leading their mission. That's simple. Expect or you personally inspects. So if the next watch they were supposed to bring on, you know, bring number two boiler at a lay up and getting ready to go online on the old 400 watch and you come up I had four hundreds. Take the watch and the ball is not, uh, what's going on. Okay, so it's things like that. You know, if all of a sudden you know things are not happening, we're supposed to. That's an indication. So you have to turn around and, you know, enforce it. Okay, um, we were supposed to have all the ships boats stowed away, and then everyone could go on the recall ships boats on stowed away taking the watch. You could keep the watch. Do you still little boats away? So that's an indicator. It's hard. It's not like the battery. It's not academy environment. Fleet is not the academy, so but waken still expect that you would bring duty, honor, country, honor. Fidelity Integrity's with you",How can you enforce the honor code?
s001p012s00185602e00201728,Leadership Strategies,"How do you handle people that cannot meet their standards? You know, uh, it is a pyramid structure, our baby. If the nice thing about that is, all the standards are laid out so annually at the same time, if the person was told, choose knocked out a lot of the peak US requirements for advancing to rate and take the second fast exam and fell to do that. Well, I don't have to recommend you for second class, and they'll be winding about that. But frankly, one thing that you have to watch out for is is if you do have a freeloader out there and freeloaders make a lot of noise and a lot of bravado. Gravitas. Okay, Usually that means someone else is picking up the spot or that person. You have to weed that out with your chief petty officer ordered officer and figure out who's really standing watch. And you've got to take care of the people that are living up to their arrows, going okay, You've got to try to take care of those people",How should I handle people who can't meet their standards?
s001p012s00203215e00215924,Leadership Strategies,"Okay, So what kind of sailors supposed problems? Just, you know, if if there was a magic, you know, class glasses that you put on C b great. Made a lot of money, saw that one there isn't necessarily so can identify, or you're gonna find him. One of things about that is you wanna be careful with your time This time is the one thing that we have very little off. If you wind up, try to spend 90% of your time on 10% of your problem Children. Okay, What about the other 90% that are good? So this is the balance that you're wrong. I have to come up with as a leader. Treat Everyone fairly goes about saying, treat them fair. But if the troublemakers are out there, just how much say ignore them. But be careful about the rest of the unit arrested with division. Because if you wind up spending 90% every time for the one percenters, you're going to lose the rest of the nation. So that's hardly work at balance. But it will pay off",What kinds of sailors cause problems in a team and what can you do to improve it?
s001p012s00220914e00233802,Leadership Strategies,"When is breaking the rules? Okay? Course. Papa, answer to that is never way. Break the rules. Wait. Go around. Okay. The rules are there to protect you. To protect the ship. To protect 16. Okay, so the best thing about you, no one to break the rules, we'll break the rules. Look at them, examined them, study them and figure out the situation that we're far is a waiver. That's your responsibility. That's not the team's responsible. It's real responsibilities, Leader. You know, Skipper, it says we can only take, you know, metric units when we're gonna refuel from the British ships. Do I have metric feelings? I probably should go get them. How you getting all that? You need to read the mobile so that, you know, when the time comes that you do ask for a waiver. Well, you would have done that in advance past four. It was pretty good. I figured that out.","When is breaking the rules okay?
How much money do people make in the Navy?
How much money do you make?
Is it ever ethical to break rules?
Is it okay to  break rules?
When is okay to break rules?
Will the Navy pay me enough?"
s001p012s00235402e00255014,Leading a Team,"Okay, Work with someone. Spots someone assess a model who is willing to change versus those that will not change. Learned that by conducting your day in, day out watches. You know your mission. Your ship Is there somewhere you were only gonna figure that out, interacting with people in your watch and know. And it is important to know that there are personnel that, you know, they grew up on the analog took off and now also you want to go digital Were uncomfortable making the trade. It's up to you, leader to say Okay, you guys do it. Just say what I want you, you, your house. It's a work with you to figure out that bounce you and it just sounds more people Good changes Change followed us said changes his change. Some people unstoppable change and there are others that are not help. Everyone deals with change. That's what I do understand your mission. That won't be long. Hey, by the way, we're bringing in a new riverboat. Next. You know that riverboat is nothing like the old partners that we had and it has new engine for people that are trained on that. You didn't do it and I was awful for the mission",How can I tell when someone can be influenced versus someone who won't change?
s001p012s00265721e00282801,Leadership Strategies,"my conflict is with man, you know, they're going to go off. But the fact that I'm struggling right now as a three year happened for that report was probably afford at the time. Um, but for the most part, you know, awesome parties are okay. I have to carry out shit. Shit is gonna steer into danger, you know? You know, experience and unlawful water with the most part, I don't see too many plating officers getting awful war. I'm sure it happened at that point. You know, I'm not going. You swore an oath to prostitution ices. All waffle words given by the officers, seniors A lawful water documented. Okay. Oh, about fire on this annoyance. Okay, symbols. Okay, so it comes to that You want a document that",Tell me about a time where your priorities conflicted with the priorities of your management
s001p012s00290601e00300121,Leadership Strategies,"so we got my priorities. Chang commands authorities way are not a Pretoria. God, you're going to carry out the lawful orders. That is the Cold War to carry out the lawful orders of those appointed authority of guards. Look what happened as a result. What happened that they did in history. So your parties are your seniors for origins that there's no more water documented. Move on. You're not gonna carry out more. I can't think of a time right now we're a super awesome going.",Tell me about a time where your priorities conflicted with the priorities of your management
s001p012s00302101e00311913,"JobSpecific,Leadership Strategies,Risk","kind of risks. Do you need to date in this field? Um, first off, there is risk free environment. We are gone, and we're all ships to go to city and those dangers environments. And you you need to understand this every day, getting a ship on the way, going to gunnery exercise. Um, I want one shotgun, and all of a sudden, two is off line was in an explosion. What happened there? So you've got to carry out to the best of your ability, your orders. You've got to carry this by knowing you're going to You're mad.","What kind of risks do you need to take in this field?
Do you sometimes have to take chances?
Has this job ever made you feel insecure?
Is this dangerous?"
s001p012s00313724e00340001,Leadership Strategies,"What warning signs should you not try to solve Forward? Okay. This date age right now are the best team leader. You're the best person in charge to be aware off team members. Oh, with t. So, when I was a captain, uh, they were riding school. A lot of suicides at that point, maybe wide, but it's all I want you to be aware off your team what they do. Okay, A little sudden, you know, they're acting strange. One of a fruit of the chain of command. If you have a question about anyone's mental health, there they are. Okay. Divorces. Sadly, they haven't okay, but a divorce all of a sudden, that effects effects person's mental health. That's the same way. So most are more bad, sister brother alone. A sudden mental health aspect to that point. Why don't let the exit of the bomber had the Excelsior 40 change. No way to get a chaplain over. Asked questions You do not want to land on person. Team member on. Then they're not gonna feel secure is gonna be even worse, you know, Say, hey, Jones. Seaman Jones. I'm a cup of coffee with chapel, right? Don't talk. So that's a lot of his name's coffee. Coffee is probably a better way to do it, and you'll get personally, I've only had I've had one suicide in one of my ships, my four ships and I've had three deaths. Watch a live person. Um, take care of our cells. Have to be aware of your people.",What problems or warning signs should you not try to solve and refer up to specialists instead?
s001p012s00341307e00353609,Leadership Strategies,"So you the bad There's Balli words. You're sure this is gonna happen With ships under way on someone in the unit is gonna get some information or someone that's in the family. It doesn't. Spouse, child parent, etcetera. What happens if you have? The resource is on board. The ship is big enough to get a chaplain. Always have chapel. Yeah, Okay. Or you don't have that. Get the master. You did. The senior master Chief of Command. You go with me to your party. But the team member think about it and say we're here to help you. You know, we're gonna fly you back. So there's a lot of resource is available, That's what. Then you will need to know how we'll get into if you're in the Philippines. How are you gonna get a man? Woman hold. Okay, Well, one event happens. That's not the time to learn about. So when you got a spare, our three days, but more yet pony report to look into that. Why don't you make sure you know the ranks If something happens","How do you deliver bad news, such as a family emergency?"
s001p012s00355202e00374818,Leading a Team,"it's a lot of people leave the Navy, baby, and sooner or later we all retire sooner. This later wait years 18. I personally my over my youngest child for family. You know, being away was taking its toll. So I was So that's family is probably the big thing about leaving, baby. Um, our deaths, I know that from years of sense is the ages Creature had shot down Airbus Gulf these early eighties. Resigned did not serve out there 30 years. So they're they're gonna be reasons for people personal. One of things that I just recommend to, you know, spend a lot of time point. You spent 10 years of active duty. You wanted it out. No problems. Understand? I personally, myself, all reserves and you'll enjoy it guaranteed.",Why do people leave the Navy?
s001p012s00380917e00391516,Leadership Strategies,"Can I work smarter? One thing working smarter is not be distracted by the shiny. Any Chinese petty. There's an iPhone 11 r. I need that. Really? Do you really need a loss? Works okay, But, you know, getting distracted is easy is on. You're on a mission. Waters its headwaters and figure out what you need to get off your job. Distracted, huge, shiny penny that's come along.","How can I work smarter?
am I pursuing this the wrong way?
how can I become more efficient?
how can I improve my activities?
is there a better way to do this?
is there a more effective way for me to approach this?"
s001p012s00394228e00395113,Miscellaneous,party is off on my naval academy marching off.,"What's up?
What are you doing?
What are you up to?
What is going on?
What is up?
how's it hanging?"
s001p012s00395504e00395902,Miscellaneous,haze gray and underway.,"How is the weather?
Is it nice there?
Is it raining?
Is it really bad outside?
Is it warm outside?
What is the weather like right now?
What is the weather like?
What's the weather?"
s001p012s00400424e00400619,Miscellaneous,fine.,"How are you?
Are you well?
How are you doing?
How was your day?
How's it going?
are you happy?
how do you do?"
s001p012s00401108e00401310,Miscellaneous,in New York.,"Where are you?
Are you in the US now?
Where are you now?
Where do you currently live?
Which city are you in right now?"
s001p012s00401901e00402120,Miscellaneous,maybe blue.,"What is your favorite color?
Are you a boss in the Navy?
Are you high up in the Navy?
What is your position in the military?
do you have a favorite color?
do you have any color preferences?
other than Navy blue, what colors do you like?"
s001p012s00403328e00404214,Miscellaneous,"She's here, everybody is.","What's your favorite book of all time? Why?
Do you have a favorite book?
Is there a book that changed your life?
Is there a book that you love?
Your favorite book?
have you read anything that made a difference in your life?
what have you read that changed you?
what's your favorite read?"
s001p012s00404927e00410503,,"in all this way is my favorite movie of all time, so unwilling it's about going out Drivers more war in harm's way","What's your favorite movie of all time? Why?
Do you have a favorite movie?
What is one movie that you love?
What movie do you love?
Your favorite movie?
is there a movie you really like?"
s001p012s00412605e00414726,Miscellaneous,"the way. The world, You're dead, you're dead. Have to be priced. Love. What would happen? I would like to meet him someday. I believe my face. It will wear off.","If you could meet anyone in the world today, who would it be and why? What would you say to that person?
Who is one person you would like to meet and what would you ask them?
Who would you love to meet and ask questions?
one famous person you'd like to talk to about something of interest to you?
who would you like to meet and talk to?"
s001p012s00420128e00422710,"Miscellaneous,Motivation",What person are mostly fire? I would be my wife He has stood by me alot of these years married her name Post Grad School has followed me on this epic naval journey together Insured it with me and hope around me So my spouse this morning,"What person do you most admire and why?
Which person do you admire and why?
Who is a role model for you?
Who is your role model?
Whom do you admire?
what person stands out to you?
who is really cool to you?
who is the best role model?"
s001p012s00423025e00423427,Background,"I was raised in Brooklyn, New York.","Where were you born?
Were you born in Los Angeles?
Where are you from?
in what city were you born?
what's your home state?"
s001p012s00425128e00425811,Miscellaneous,my favorite food from New York. It's gotta be beats up New York pizza.,"What is your favorite food?
At work, how will you be spending your time
At work, what will you be doing
How will you be spending your time at work
do you have a favorite dish ?
what do you like to eat?
what is your ideal meal?"
s001p012s00430411e00431527,Miscellaneous,"least favorite food would have to be tied or Vietnamese. I can't take the spices, the hot, spicy food.","What is your least favorite food?
is there anything you hate to eat?
what food do you hate?
what food makes you gag?"
s001p012s00432618e00440003,"Culture,JobSpecific,Military",the coolest thing I did in the Navy. Waas get recommends. I won't be in committee. Oscar on. I wanted to make the officer of my 1st 06 units I was flown down from They post got its cool down to Camp Roberts. I'm executive officer in his own aircraft. That was pretty cool.,"What was the coolest thing you did in the Navy?
Did you get to do cool stuff in the Navy?
Did you have fun in the navy?
Do you have any sick stories about your Navy career?
Is being in the Navy fun?
What cool things did you do in the Navy?
What is your favorite memory?
What sticks out to you as an awesome Navy experience?
What was your favorite memory while in the military?
what is the coolest thing you have done with the navy
what was the most coolest thing that happened to youn in the navy?
what was the most interesting thing you did in the navy?"
s001p012s00441014e00443627,"Benefits,Building Rapport,Military",best military perch that I've experienced is working with the man with the primary function of royalty on these core mission going out to sea on my four ships.,"What is the best military perk you experienced?
How does the Navy take care of its members?
What are the best benefits of joining the military?
What are the extra pluses of being in the military?
What perks come with joining the military?"
s001p012s00450828e00460411,JobSpecific,"I never do anything in that. Got a lot of press particularly. I will say, You know, the relationship between the military and the press is interesting. They feel that they have right Is the fourth state to want anything and everything on your permission. Constitutions defendant. Right. Except before the state is not defined in the Constitution. So we're being it out with the press. The best phrase that comes to mind is loose lips sink ships. That's the best thing that you want to remember talking with us. Not always. Good. Unless you got a pH with you. Wanna bring a pho with you if you won't talk to us?",What have you done that got a lot press?
s001p013s00002602e00020400,,"so complete my training for OD on the way it's going to vary because you have to be on your way and it depends where you hit the ship and its shore and see cycle patient. So if you report to a ship in the shipyard, that's a while. You report to the ship while she's on deployment. That's great. Personally, I met my ship on the deployment. I was able to qualify for Yau in 81 days. And then there was just not enough time to go topside and qualified. So then we went to the shore rotation and we were in port for a year before we deployed again. And then I qualified for my also south. I'm assuming this is also that underway. Also, that underway requires a year A good, solid year off underway time doing all the evolutions. Okay, that means, you know, anchoring. That means unwraps, refuelings, etcetera, etcetera, More bored, etcetera. Personal transfers so could take a year. Qualifies also that import two weeks, two weeks",How long does it take to complete your training for OOD (officer on the deck) underway?
s001p013s00023602e00042119,Challenges,"So what? I overcome challenges. Thio leadership is one for you right now. You're in a smoke free and 80 for the most part underway. And you're a drug free navy. Other way until using what? I joined the navy 1984 on a bitch of a neighbor guy like the one that was hot decades. There was rampant drug use from the Vietnam era. Ships could not get underway, and that was a problem. So, you know, at that time, order zero tolerance for drugs and we started kicking people out and kept in a mountain way did that. So we had a drug for your name. And now it's very interesting that medical marijuana is allowed in a bunch of states at this point. Medical marijuana, though, is not allowed in our navy. So that's gonna be a challenge for you knew. And I'm sure those challenges coming. Okay. But we cannot have officers or enlisted on our ships that are medically, medically on wall eyed. That was not really saying I need my medical marijuana. Well, you don't need to be a baby that Charlie's at our home in your office",What challenges did you face and how did you overcome them?
s001p013s00043002e00052624,"Challenges,JobSpecific","the most challenging part of the most challenging part of my job. A Z division officer was trying to work the ship itself and word where I fit in that mission. We'll see what we'll do. It's about three months or so before you're totally comfortable. You say if I got a glass and watches per se, unless you off ship second with the ins and outs of your ship Morning, I just get around your shit. That's always you could do.","What is the most challenging part about your job?
Is your job tough?
Was there ever a time when you hated your job/
Was there ever a time you hated your job?
What did you hate about being in the Navy?
What do you hate doing?
What do you not like to do?
what are the challenges of being a sailor?
what do you do that is difficult?
what is the biggest challenge you've had in the Navy?
what's the worst thing about your job?"
s001p013s00054209e00080620,Challenges,"that I had in my career or the U. S s life. You had a sore I was the simmering surface warfare officer belong to. And we were on their way in the Barents Sea. Wave over a bridge one and Celeste rupture. It ruptured right at a point where, in the latest X ray, he's way had what was noticed as some microscopic tears in the fire in your heart of massive tire. Sorry. Entire phone booth. Well, I was not very comfortable doing that because we had to go into the dry dock in Yakuza and replace the solar. So we were off line for a mission for out, uh, 85 days try to get the sword. Don't out. Out. You know what replaced they're doing is action, and they're trying to figure out who's responsible. S o. I was all time in my career. Points only I can tell you is I had er well documented Tear in Seoul are noted everywhere, and I see said, Well, there happened where you know Ben 11th noticed. Noted it in the logs. So therefore, you know, active God, it's that I couldn't wash it. It's wrong. Drum me out of it, said it was all my fault. But since sized at the foresight to look at it, notice it and say, Hey, it wasn't prepared in the previous upgrade. You know, I got lucky on that road, so I knew I knew the strengths, weaknesses, threats to my foot.",What is the biggest failure you ever had and what did you learn from it?
s001p013s00082004e00101208,"Challenges,Failure,JobSpecific","So I would like to say that way are in Not in a zero defect, maybe right now. So I'm not sure that that is the case. I don't think that's ever been the case. Not as accepting of failures. Um, So to avoid that, you have to do as many drills as many run throughs practice around this dry run scenario planning etcetera that you could possibly think of. This is where the aviators have over us where they could do the simulators. Just fly the simulator, fly the simulant, fly the simulator. I have been told that the pilots that flew the J 35 simulators blow a vast and got, you know, absolute a number one scores were then, at the least, crashes off the aircraft when they were finally giving. So run your drills while you're in a decade. Be part of that personally, as ah, Chief imaginary officer, I was always the number one nozzle and going into the fire, I always wanted to know how hot it got in those fires and great legs. That's where we went in my time for 55 trained. And you want to know one of your body Teddy when you have to go put out a fire. So what do that by doing? So do thrills. Try to figure out what you can do that will help you be prepared for this zero defects mentalities that you're gonna be facing.","How accepting of failure is this work environment when a good and honest effort was made?
Do you get blamed if something does not work?
How severe is failure at work?
If you screw up, but worked hard, do you get another chance?
Is failure, even if it is not your fault, held against you?"
s001p013s00103109e00111206,Challenges,"You know, sometimes you are gonna take a chance in the Navy and try to figure out one way or something, and then it's gonna go south because South Jay Command is responsible because it happened on their watch as well as you watch. But the first foremost take responsibility for it. It's so simple. I lost the aircraft. Okay? I had to pull. I had to reject. Okay. All right, we'll figure it out. They'll get the black box, they'll figure out what's gonna happen.",What are sources of support when you took a chance and the result was poor?
s001p014s00001601e00021628,Miscellaneous,"like police is the name Nell. I don't think I've had a mango and he's six years. It's on the story by that that you might imagine it has to do with the USSR Food Service officer who I got to read the Great's way from the GOP's way home. He ordered enough mangles for the entire crew. Greens were more worse. Unfortunately. War ship ship's company that is raising in block aboard the ship and we pull into Hawaii. We had to offload all fresh fruits and vegetables that did not originate in the United States. Which, man? I also figured this out was awesome. Loss also figured this out six days with sewage. We had a defection will be called a Mango Express. Had I didn't know you could make my angle shakes, angle and gates. All right. Susan Rice. Oh, yeah. So we were indeed behaving and millions in it would be a good officer. I did my best. I have not had a mango since, Uh,","What is your least favorite food?
is there anything you hate to eat?
what food do you hate?
what food makes you gag?"
s001p014s00031327e00052110,"Challenges,Failure","it was one to recover from a professional bumping. So you try not to be zero defect. We try very hard. That means you're gonna make the states. So the first thing is usually seen. Top gun. Remember towards that, you do. You've got to get back in the saddle. You've got to get back up. You gotta try it yet you were going to be doing for ship's officers. You're going to be doing bullshit alongside station keeping. Do not hit the other ship. What was her shoe? Times way have available? Did that especially was way refuelings. So you've got to rehearse it in your mother. You've gotta find time to go up on the bridge, Wayne, on the flying Bridge. Look down and watch this. Watch someone do the evolution so you could have it fresh in your mind when your turn comes to do a kind of exercise. So this thing when you do have a bump in the road a acknowledge it for training will evaluate the situation. Do not fight it, not fight that you went left when you shouldn't want right. Just acknowledge that you did for whatever reason, and correct it. The next time corrected in training. Your engineer gotta do qualify as an engineer. Awesome. Watch. Just do another engine and drill. Get held in here making part of muscle. Okay, This you will have to do to get a part. That means acknowledging mistakes, getting up, doing it again.","How does someone recover from a professional ""bump in the road""?
Can I get back on track if I made a career mistake?
How can I get over a major blunder?
How do I recover from a career failure?
How does a professional overcome a mistake?
How does someone get back on their feet after messing up?"
s001p014s00053501e00070820,"Background,Challenges,Impact","a moment in my life were decision Thio Surface warfare was pivotal because I met I would not be a fly would not be somewhere have gone down the surface warfare being going forward at school, then trying to choose what ship to go to next. So I want up on a fast frigate and following that I want for my broken Is there a pivotal decisions, you know, where you gonna go? I want a home court. Don't want to stay in awful. Stay. Insanity stays in Honolulu. Okay? At the risk of not going to another ship to get experience Pivotal career moments on what to do next. That next step is always gonna be a pivotal moment. What should I do next in my career? Wake up. You're preparing to two years in peace. You're terrible career movements to get. Okay, so she's well seek counsel secretly. Aerial senior officers from the first on dhe looks I could get you to say I want what you make","What was a pivotal moment in your career/life?
Describe a life altering time.
Tell me about an impactful time in your life.
What has been a life changing moment for you?
What moment changed your life?"
s001p014s00072719e00085828,Challenges,"The biggest risk I've taken in my career was to go be chief engineer aboard USS. All right, lady, you engineers were fired for failing light off exam. Three engineers turned down the job. I was the fourth guy. I was hit by my also waas chief of staff. The fleet that actual reason on type out a rover broke. It needed to be fixed on that wasa very gutsy call to go do that. Uh, basically, she she was broken and she needed a lot of help. I was able to go there. Thank you, dear. It was in a year we passed our light off exam. We asked our tea or coffee off about Lee Ha Lee Burke trophy time with only one ship off class one ship, his body will get it. That trough I've got so satisfied with that that was quite the rest go. I could have said no. I just want to execute my orders. Maybe needed me to go toe to toe",What's the biggest risk you've taken in your career?
s001p014s00130417e00144526,"Challenges,Risk","So one almost dangerous things. The job training Great Lakes for part of damage control School centigrade waits for and way had to learn. I personally want to go hot. You gotta fight a fire. I prefer to be. No one does. You know what it's gonna take to know how long I could take it? Suffered are up there was going to do that. That's about anything that was physically dangerous. Um, you know, those times when I had one of the aircraft crash on deck when I had a crash explosion on deck with helicopters when I was a lot of shit on the last example Clinically dangers. Hey, Atul. Our passion from our to the ship blew up on my second ship on that fire. Had to be put out. Obviously it's Charlie. Fire had isolate our fire out. So you see here normally also, Mom, it's exciting. Every again, isn't it?","What is the most dangerous thing you've ever done on the job?
Did you ever fear for your life?
Did you ever feel afraid at your job?
Do accidents happen in the Navy?
Tell me about a time you were in danger because of your work.
Were you ever afraid in the Navy?
Were you ever in danger due to your work responsibilities?
What about accidents on the job?
What danger have you taken on in your career?
What is an example of danger you've been in throughout your career?
What were you fearful of in the Navy?
did you do anything risky sometime?
was your job dangerous at all?
were you ever scared at work?"
s001p014s00145622e00155700,Challenges,"were. Klaus is the most stress in the job. Oh, no. We sell out for six. Small deployment. I've gone out as long as heat in nine months. I am told that my fellow officer is going There's a song out for as long as 12 to 14 months. Um so all that is as herself did not know how long you're going to be out away from your family? Um, that that it's are trying to solve that on, say, motivated and keep your division team, you know, on the glory stay. You don't have to come now. She's got to be.",What causes the most stress in your job?
s001p014s00161107e00172428,Challenges,"I deal with stress all the job. Personally, I'm a big bag. And on three of my four shits, I made sure that I was the person responsible or one of my officers or payoffs. Is someone in my team was responsible for the ship's Jim shit to be available, So I did. You know, Mike right away. Some stress used waits, waits. We just had our in place. You have maps and you have really, really friendly. Couldn't choose doctors in a steel deck. That car's we would do sit ups and pushups. A with death economically, probably that good for the body. Stress wise. You know, you do 1000 push ups. That's forget the stress out.",How do you deal with stress on the job?
s001p014s00174905e00194827,"Advice,Challenges","how I handle self doubt. Um, yeah. There's gonna be times in your career. You gonna wonder why am I out here? Why am I doing this job? I'll tell you a lot of nights. And if I were wearing my uniform right now, my ribbons on city, I see service deployed with four pins on it. Four oak leaves on it, which stands for two years for deployed away from the country with my family, with my whole underway at sea. Another year pin earned for Japan. So technically, I was away for three years from the States. Anyway, the thing is nice. Worshipped robbery at night. You look up at the stars, you can see the stars. You know what you're doing. You know your mission. I always like to look back for the ship from sugars on the way. And you have shifted colors from the fantail to the main mass and the ship is underway. You see old glory flying. It's flying because you're there. Nor mission. Part of what you're doing is keeping that flag and showing that for it's always been. Um, I was advised officers will have a chance in Washington, D. C. by and see all the monuments. Good bye and looking like. And look at the Washington Monument. Look at what they did back then. Is that smart? Okay, they did a lot. So they knew what they did. I think I try to stay motivated to do.","How do you handle self doubt?
Do you ever doubt your abilities?
How can I manage thinking that I am worthless?
How do you overcome the thought that you can't do something?
What if I don't believe in myself?
What should I do if I don't believe in myself?"
s001p014s00200028e00215326,"Challenges,JobSpecific","So take your work. It does happen. You know, uh, it's they say that the navy runs on coffee. Yes, all are smaller. That war to looking over nineties on. Personally, I was always a great judge of bad coffee because we didn't have a Starbucks on four of my ship, actually off all my shit's weeding out Starbucks, you could maybe go to a stop. But we have Starbucks that stuff on fancy electrolytes and all that good stuff. So we'll handle fatigue. It goes back to the old phrase of our wooden ships. You have to be in shape. You after your coffee, you have to punch yourself whatever it takes, advising anyone to beat to crap out of themselves and slot before all You know what? You're trying to stay off. Wait. Especially if you're on the bridge and you've got a watch to stay away to get up to get the next watch. Well, believe it because you have 300 souls depending upon you and your judgment. And if you were on the ship aground to the ship because you're tired, loads is no excuse at all. So drop it. Give me another 20 on I stay away The best you can. Let's go. You know your body past, don't you","How do you handle fatigue at work?
Do you often get sleepy at work?
How do you manage exhaustion at work?
How do you stay awake when you are tired at work?
Is work exhausting?
Should I drink caffeinated drinks to stay awake?
What are your strategies for overcoming fatigue?"
s001p014s00220727e00234000,"Challenges,Leading a Team","So you insure boring work gets done. Okay, one, It's back to the old phrase. Expect what you inspect. So if work gets done, ship shoddily, Who is signing off on that work? That is a famous story about my saddle. Captain McCoy. I sat with toys and a bunch of AB city engineers out to prepare the USS San Antonio San Antonio was It is viewership on her stern gate that's stuck. Button operated on the main missions of shit is what? Well, ops, You have to have a working today. Everyone was worried. Problem? A little coin. Nazi Nazi engineers got a plan. They fixed it. Okay, Have a question for it. Uh, who signed off on that ship? Who accepted that? Show us. Oh, yeah. No Nazi. I'm thinking he didn't send the same engineers out fixing that signed off on. So no, no, we need to get You have to understand",How do you ensure that boring work gets done well?
s001p014s00241801e00261424,Challenges,"when the ops tempo increases. First, foremost get the word out to your team. To division should stop would where we want to get the word out because no one wants You need a pair of people, so they could be ready to ramp up to it. And there are going to be times. Okay, we're going to be doing unwrapped tomorrow morning, followed by a refueling. Okay, there we go. All right, The plane. Our house. Okay, that's high up step over that day. I sure hope it's a Saturday, so I could take off on somebody. You have a light duty day on Sunday, but you can't bail on some days at sea being a day off. Hopefully, there are some times, hopefully something that you took out, you could wind up spending Sunday afternoon in the Bering Sea. And they always over on the bridge, in which case you're not taking off. On some day, you try to make sure that the ship it's ready and obstinate. Bo doesn't change this ship. Appreciator machinery. Yeah, off. Simple high up several puts that effect on you as a original. Sir. You have to make sure that that machinery doesn't quit. Betty, come off one do you do for claimants and bring it back up on four, right? And then just run ops, tempo, effects, hops person, and you're gonna go through periods of it. But first of all, the way to be ready for is to get down and then excuse me with a smile. No one likes it that that's a commission.",How do you deal with an increase in tempo?
s001p014s00270220e00304326,Challenges,"There's so, so common crimes that you need to be aware off. Certainly, if you're on a mixed crew ship, you've gotta watch out for sexual harassment on just given the training to be walking the deck and make sure you listening to she really awesome or leading leaving soon it off is there are e mails are profitable going? Oh, I was attacked in the one reality eso won is all the awful coming up on it is revealed when they decide to do such a Rosman survey that, you know, suddenly long Division four, You know, there were roses. Whoa, that's a problem. So sexual harassment thing. You also need to watch out when you come back from deployment ship crewed a wave That's heads for 684 You back stateside, old cousin, you know. Okay, drinking. Hey, Just meeting members of the opposite sex that that comes into play. You gotta watch you have resources available to you. Uh, you coming back from deployment? State troopers will be flown out to the Oliver on it. Briefs to all the ships. Sit downs. Were my people not driving game on sexual harassment dream That just needs to be people know. Um, any theft? Uh, you don't have anything to worry about. Shit, because there was some of these j someone. I do know that one of the tricks of the trade was one. You know, all your bills walk zero numbers on your pills, your own possession so suddenly, you know, see, no missing missing. It was just, you know, ours. Well, so, um, that's pretty much it. I would say the only other thing that you need to watch out for these days. Smart clothes. You can swap phones into any other off financial systems. Power. Just need power. Just wanna follow my phone because going home it hell, I come back. You're not use any power. Get it out of the skin. A lot power there. You not only introduced any malware to",What are common crimes people in your field commit that need to be watched for?
s001p014s00310425e00325621,Challenges,"So what worries a CZ junior? Also special warriors as no. Like you. You know, the first day of going with your ship, you're gonna You're gonna select the ship to go to duty station on the first day. Sign off. And what am I doing here? Why was I the guy picked to go? We all smell their affairs and Social Intelligence agency. Okay, well, one maybe picked you, but as you put it, maybe decided you are the right person to go into that job. So we think you got the chutzpah to pull it off. One. Talk yourself. Go do your job. And And one brother won't step in a phone. Well, slowly is that far? Be it for me. I was told that generals general heighten strike up if you want everyone to be fire marshals Fireman. Okay, well, it's kinda hard to be a father, Marshall. When father happens, it happens. You wantto look around trying to prevent. But on the first day of a new command, take it easy. You cough it. Confidence. And this walk they will be over before you know in a second",What worries do you have about your professional future?
