ID,topics,text,question
s002p003s00175806e00192118,Leadership Strategies,"so in terms of conduct issues Ah, a lot of it is is written in black and white. Um, I would venture to say that to maintain team cohesion, cohesion within your division, I will be best to handle do your best of handles, small issues of certain issues didn't with conduct in house. And as a division officer, you are able to do that. I would also say to cover yourself by putting it on paper. It doesn't really, you know, hurt someone toe right, Someone up for conduct issue. That's no problem. But other issues such as, ah, say a sexual assault or a you know, a physical altercation. Things of that nature of, um or er Oh, I guess you could say on a higher magnitude you were definitely Take that up. The chain of command. It's also safe to say, if you're not sure, ask someone you're not leading a division alone. You have assistance. You have piers. You have ah department here, XO ASIO. So if you're not sure it doesn't hurt to go to someone and seek help. Usual. Resource is is what I'm saying.",What conduct issues can mean serious problems if you handle them in-house?
s002p003s00194427e00205509,Leadership Strategies,"um I would definitely meant go out to say that on my first ship. Um, we were definitely were about thio leave port for patrol. And I was having issue personnel issues and I was trying Thio doing my best. Thio, get my personnel ready for the patrol. But they're waas Some of our equipment was down on the pier, and at that moment, you know, my department here was headed down toe I work center Thio express his displeasure with parts of being on the pier and how we should redirect our efforts to get those parts often appear before we left for the patrol with the next day. And, uh, that was just one situation and where my priorities and my divisions priorities have to take a back seat way had to satisfy the needs of my superior in order to move on",Tell me about a time where your priorities conflicted with the priorities of your management.
s002p003s00210628e00220417,Leadership Strategies,"a SZ faras our disagreements between my team members and myself. I don't recall actually having too many, and none really sticks out. Like I said, I'm a big fan of this thing called Teamwork makes the dream work. So and I understand as a leader that I'm not always right and what always want without what I am, what I feel should be done. Sometimes that's not what should be done. So, um, I don't recall ever having a situation like that. I'm a big fan of communication and working through a situation using my resource is which could be subject matter experts in the form of 1/3 class, A second class, maybe even the semen. So, you know, I don't I don't recall ever having a major disagreement. And most teams as faras solvent issue",Tell me about a situation where your team and you had a major disagreement about how to handle something.
s002p003s00221523e00230614,"JobSpecific,Leadership Strategies,Risk","the risk that you'll need to take in this field in terms of personnel with finding that balance of being a sword or a shield on what I mean by that has been being able to stick up knowing win, to stick up for your team members and knowing when to fight for your team members. A CE faras risks in terms off career altogether Um, you're definitely take some risk. Personally, uh, you take a lot of risk by joining the military and joined the Navy in particular, where you risk being out on deployment anywhere from 6 to 11 months. And that can have, ah, huge effect on your personal life. So those are two things that I can say sticks out as far as risk.","What kind of risks do you need to take in this field?
Do you sometimes have to take chances?
Has this job ever made you feel insecure?
Is this dangerous?"
s002p003s00232001e00241114,Leadership Strategies,"warning signs that you should not try to solve what I would venture to say. Mental health dealing with a stressful job You know that I feel that we're in that so stressful some people aren't able to deal with. And some people resort thio attempted suicide. Some people lash out in physical violence and these are things that you should not try to solve on your own. And you should use the resource is which are so your medical personnel on board and even take it up the chain command with that, you know, being a yurt Excell CEO maybe, and even your department hears, or even your master chiefs are you CMC?",What problems or warning signs should you not try to solve and refer up to specialists instead?
s002p003s00242322e00250528,Leadership Strategies,"um in situations where there, where there's really no no women in sight, you have to take the high road. I've actually been in a few of these situations where there's really no way for me to succeed, but you take you take the loss gracefully and you don't point fingers. Um, you just try to come to a reasoning why the failures took place and you try to move forward and try to prevent it from happening to someone else. That's how we get around, get around and prepare for it for next time.",What do you do when given an impossible situation due to failures that you didn't cause?
s002p003s00251718e00263912,Leadership Strategies,"This one is a very tough one. And the first thing is I'll say is you. You be empathetic and in terms off a family emergency, you express your sympathy. Uh, so you my experience, I would discuss this privately and personally with this sailor and ah, number of support personnel that are available whether that be a chapel in the dark that's onboard the Corbin. It's on board and with the maybe the eggs or the CEO if they're available. But just realize and understand the situation like this, you do not have to go about this alone. You want there by yourself to do or conduct a this type of thing by yourself in terms off almost impossible assignment That depends on your team in your relationship with that team and how you, uh, have conducted like prior situations, too. So getting with your so you're leading chief petty officer or your your chief petty officer leaving lpo and just sitting down with your team members and discussing what's what's about to take place","How do you deliver bad news, such as a family emergency?"
s002p003s00264918e00271419,Leading a Team,"Okay, So the reason behind people, even in the Navy, it kind of depends on the person. You have to look at a number off different things while they came in. Where they in the Navy for a short period of time. What were there goes about being into the Navy from my experience. Some people, just the neighbors, just not a good fit for",Why do people leave the Navy?
s002p003s00273522e00281420,Leadership Strategies,"I think that's the $1,000,000 question of how do I work? Smarter, Not harder. Right. So Right. So how do you work? Smarter. You work smarter by being more efficient. You be more efficient by managing the time. Managing resource is so getting together. But prior to the start of each day and my planning out your date, right? Not your tasks and your obligations of what needs to take place. Planning also reduces our workload. So plan ahead mended and organize your time manager time.","How can I work smarter?
am I pursuing this the wrong way?
how can I become more efficient?
how can I improve my activities?
is there a better way to do this?
is there a more effective way for me to approach this?"
s002p003s00291116e00303812,Leadership Strategies,"I would say the first thing is, in the military and the Navy, you can almost assume that there is an instruction for everything. So if you have a question about something, ask the question. Is there an instruction for If you're not sure about something, try to find an instruction for two. If you don't know something, ask if you're not sure. Ask if you think you know, but you're not sure if you're 100% ask another thing. Communicate. If you want to do something, communicate. Ask him one. Talk to someone about it. Talk to your chief about it. I talked to your 1st 1st 1st class about it. Talk to your department head about it. There's no problem with communicating an issue or something that you may think of is an issue but might not be an issue. But the problem is that the thing is, is that you brought it up. You ask the question. You talked about it. You communicate about, um, another thing. And this comes with a personal life is a balance. Find that balance off home life and work life. The navy is a lot to a lot of people But once you leave the Navy, if you ever leave the Navy, the Navy's going to keep going without you. So make sure that you find the balance of your personal life as well as your work life.",What else do I need to know?
s002p005s00005800e00013412,,"to complete O. D. Under way. Training on that depends largely on the ship's schedule in the at sea time that you're you're ableto you know, to get as a junior officer, um, it can take anywhere from, you know, six toe 12 months. But that depends largely on your work ethic, your opportunities for training and the ship's schedule. But the idea of going into this is to for you to be hungry, and that is to take advantage of every training opportunity that that you're given.",How long does it take to complete your training for OOD (officer of the deck) underway?
s002p005s00024625e00033718,First Steps,"for anyone inspiring to complete oldie underway training. I would first say that it depends heavily on your workout and your time management skills. The second thing work together. There are multiple personnel on board that would be striving for the same qualifications and contrary to properly believe this is not a competition work together. There's a famous saying. Teamwork makes the dream work for you to study together, train together, work together. It will allow you to be Maur of a competent watch stander instead of always thinking and looking over your shoulder, worrying about what this person may have, what that person may have, so work together and use your time wisely.",What advice do you have for someone trying to complete training like OOD underway?
s002p005s00035302e00051320,Challenges,"um, I have faced the numerous challenges throughout my career. Um, the first challenge was to balance family and home life with your new career. That's a challenging in itself. The Navy is very demanding, and I like to laugh and joke, you know, with my girlfriend and say, You know, you're the mistress going into this situation and the Navy's my wife So you know, you have to get in where you fit in, but that's somewhat that some way that's true. Eso you as the service member, you have to find that work life balance. On the second challenge. I've gone through some challenges throughout. You know, some of my training. I was a flight school to try, so I went to I was commissioned as a Naval flight officer student initially, so that was a probably the biggest challenge that I faced throughout my career. One word at one piece of advice, I could say to anyone going through Ah, similar challenge would be to look at every opportunity as ah ah, learning lesson and think of the positives, always having a positive attitude and always having a can do attitude, no matter what. So those were probably two biggest challenges off a so far",What challenges did you face and how did you overcome them?
s002p005s00093228e00101421,"Challenges,JobSpecific","the most challenging part about my job would happen. It would probably be the interacting and working with the different personalities. Different backgrounds and the different cultures may sound funny at first, but when you were, you've got 3 403 to 400 people on on this 510 foot, you know, ship for months on end. It's kind of difficult to continue those working relationships when you live, eat and sleep with each other as in sleep next to each other.","What is the most challenging part about your job? 
Is your job tough?
Was there ever a time when you hated your job/
Was there ever a time you hated your job?
What did you hate about being in the Navy?
What do you hate doing?
What do you not like to do?
what are the challenges of being a sailor?
what do you do that is difficult?
what is the biggest challenge you've had in the Navy?
what's the worst thing about your job?"
s002p006s00021719e00021916,,"sorry. No, I am not married.","Are you married?
Being in the navy, is it difficult for you to have a relationship?
Do you date?
Do you have a boyfriend?
Do you have a girlfriend?
Do you have a significant other?
Do you have any kids?
are you in a relationship?
are you in love?
are you single?
do you date?
do you have a girlfriend?
do you have a lover
do you have a significant other?
do you have a wife?
have you got a spouse?
how many times have you been married?"
s002p006s00023204e00023420,"Background,Balancing Family","No, I do not have any kids.",Do you have any kids?
s002p006s00030128e00031413,"Background,Balancing Family","Yes, I have two brothers on older brother named Marcus, who's a supply officer in the Navy, and I have a younger brother by the name of Michael, who's a field engineer at a nuclear plant.","Do you have siblings?
are you an only child?
do you have any brothers or sisters?
how is your relationship with your brother or sister?
how many kids in your family growing up?"
s002p006s00035919e00043528,"Background,Balancing Family","No, I do not have any pits, but I do love dogs and I want to go. But the demands of being a swot kind of outweigh my my moral beliefs on what it means to have a pit. I'm not a fan of putting pits and kennels and having him locked up in a house or an apartment. So I'm not in a stable situation where I can allow my dog, you know, like roam free and I can spend, you know, ample time with","Do you have any pets?
Do you like cats?
did you ever own an animal?
did your parents allow you to have a pet?
do you have a cat?
do you have a dog?
do you like animals?
do you like pets?
have you had a pet?
were you responsible for a pet?"
s002p006s00074021e00082824,"Background,Balancing Family,Lifestyle","up started dating. Um, currently, like tryingto, I guess, you know, iron out the details with someone and narrow down, but she doesn't live here, so that kind of play, it puts a wrinkle in things, especially with the time being on shore duty. You want to spend as much time as you can with the ones that you care about. But we're currently doing trying the long distance thing. She lives back home in the south, and that's Ah, it's kind of a tough day because you only you get to see her every now and then and you get that you have to devote time to talk to her, you know, throughout the day. But being three hours behind it plays ah puts another wrinkle into the situation. So it's kind of tough, but you know, it's working",Do you have a significant other?
s002p006s00084411e00093325,"Balancing Family,JobSpecific,Lifestyle","free time. What is that? Uh, but, um uh, it depends on you know, the your ship. Schedule your command schedule as well. As you know, if you're on shore duty or sea duty right now, I'm sure duty student status here in P s. But my workload is very happy. This quarter have 18 hours of credits and which kind of question? About five classes. So here, time management plays probably like the most important role in everything. I do my best to not study on weekends, say, Saturday and Sunday, which means that Monday through Friday, 12 to 14 hours and class, or in the library studying so that I can have Saturday Sunday as free.","How much free time do you have in your career?
Are you busy in the Navy?
Do I have time to have a personal life and have a career?
Do you have any free time in the Navy?
Does your work allow adequate free time?
Does your work allow you free time?
How busy is your job?
How much time does your career allow you to have at home?
How often do you have time to yourself in your career?"
s002p006s00123220e00131227,,"I'll do my best to never take my work home with me. I don't study at home. Um, I don't do my best to never, ever, ever, ever, ever take your work home. When you start to bridge that gap between home and work, that's where you lose. Focus off and you lose that balance of home life work life because now you're at home working about worrying about work, and then you'll go to work and you're worried about home. So by not taking my work home, I learned that's like a a big separation, Ah, lining the saying that I don't cross, I'll do my best not to.",How often do you take work home with you?
s002p006s00132224e00141012,Balancing Family,"in some ways, Yes. And in some ways, no. Um, just a tidbit. You're always subordinate to somewhere you always have a boss. So, uh, in the past, in the past two commands, of course, I worked for a commander and a captain. So your schedule was dictated by the captain. Schedule the Commodore schedule. So if he wanted you at work before he got to work and you had all to your schedule if you didn't mind you going home after your work was done, say, at 2 33 o'clock. Ah, that altered your schedule. So you kind of you're at the mercy of this while you're at the mercy of demands that are placed upon you by by the command and by the schedule.",Does being a leader give you flexiblity to alter your work schedule?
s002p006s00142621e00145723,Balancing Family,"Um, I don't think my lifestyle changed much. I always felt like I was always a leader. So the things that I'm I firmly believe that how you are at home, that's how you are at work or it's it's true for me. How I interact with personnel, singers and subordinates at work is how I am at home. So I'm very personable. I'm a very respectful and very empathetic, So I'll treat you just like I would treat you at home so nothing really changes for.","How does being a leader change your lifestyle? (frequent travel, irregular hours, family difficulties etc.)"
s002p006s00163317e00174622,Balancing Family,"I think it affected tremendously on one side of the coin. Your you have the chance of impacting and command with who you are and how you are as a person. And on the other side of that, that command will impact you in almost the same manner. So you have to consciously, uh, make an effort to incorporate the positive things but resist the negative things. And at the same time, do, uh, do the same with yourself, You know, as far as what you bring. Excuse me to that command. So I think the impact is mutual, you know? But I was actually I remember talking to a guy when I was in college, it was about a fraternity, and I felt a negative way about a certain fraternity. And hey, basically looked at me and said, Hey, you know, you have to build the fraternity around you, you know, don't build yourself around the paternity, and I think that may you know all the difference in the world",How do your command responsibilities affect your style in personal life?
s002p006s00175920e00185800,Balancing Family,"um, the biggest and best approach I could say is you have that conversation with your spouse and your family early and often. Um, no one knows the needs off you and your family better than you and your family. So when you're searching for your duty station, you know, you try to find that balance off what the Navy needs and what the Navy wants and what you want and what your family wants for you as faras how to, you know, progress towards the future. So once you develop those four or five things that are important to you go out and you find a duty station in an area within that dude ization that, you know, meet those demands and you basically, you know, express how you feel and what you want. It's simple, Um, but you have to be open to, uh, other or secondary and tertiary options also,",What is a good approach for selecting a new duty station in terms of finding an area for my family to live in?
s002p006s00190818e00202701,Balancing Family,"I think that's a question that I should ask you what? Things are more important, you win picking houses. Um, my personal thing is, um, when it comes to me, I like my own space. I like comfort. I like garages because I like cars. I like to build cars and I like suburbs. So those things make me, you know, happy. Ideally, what you're doing is you're looking for housing as, ah, service member, you're trying to, um, create a positive and productive work positive, productive home life for you, too. Go back to once You've had a stressful day at work. So if you have a long and hard at work, you know, trying to think of the things that you want to have around you when you go home. So that could be, Ah, open concept, single story ranch house with recess lighting. Or it could be a one bedroom studio. Whatever makes you comfortable that you're willing to go home and turn the phones off, turn the TV's off and just be happy being home. So I think about those things when you're looking for housing. Of course, you have to find someplace that's within your budget",What are the things I should prioritize when picking housing?
s002p006s00220228e00240521,Balancing Family,"now that depends on the situation. If it's something said family emergency or, uh, you know, knock on wood. Ah, family member finds out there, or an immediate family member finds out that they're, you know, say, you know, cancer stricken or something. My personal belief is that you express that that need in that issue early and often with your chain of command. And that's to ensure that the commanding officer understands the severity of the event. This highly depends on also the command schedule and the demands placed upon that command and your role within those are those operations. So express that need in that issue early and often. And explorer those options with the command. I have not seen or experienced one command. Try it that does not do their best to work with the service member to ensure that they have time or the capacity to go home and, you know, be with the family member. What do what do you know? Provide as much support as they can? On the other hand, in situations where say, a spouse has opportunity of a lifetime thio take, you know, advantage of a a job opportunity. Um, I hate to say it, but that your spouse is your mistress in reality, and the Navy is your your your husband or your wife at the time, you know. So you it'll probably be best for you and your wife, your your spouse to work. That that situation out, they may have to. You may have to Geo batch While they move. She may, he or she may not be able to take that position is just something that you have to work out with your signature significant other.",What options do you have to transfer or change if you or your family needs it?
s002p006s00242401e00251925,Balancing Family,"uh, your your relationship with your significant other your friends family be will be affected tremendously. You there's there may be some information you may not be able to relate to them and in terms of its severity and, uh, what you'll be doing but you it is your responsibility to communicate to them that you know that you are on a difficult assignment and that you may require more support than normal and more patients than normal, and that I would use that as a perfect time to take advantage of expressing your your knee for them as your support system. So, um, but all in all, you'll need them more than their needs.","How will my relationship with my friends or family members be affected if I take a difficult assignment, and what advice should I give them?"
s002p006s00253600e00265308,Balancing Family,"early as possible, a soon as you are up for Ah, Slate or you, I would say as soon as you get your first duty station. So as soon as you get there, you should always be thinking about what you want to go next. What do you want to do next? What, What what billets, what options that may be available for you to do next and how it relates to and how it revolves around what you want to accomplish with your family. I'll give you an example, for example, myself, I'd like to be married in a couple of years. I'm pursuing department hit and one day be a CEO. I would like to go back to Jacksonville. That's where I have a rental property. My family's from Georgia, uh, and say Everything goes, is playing and I get married, have kids. I would like my kids, my parents, but in event that I'm shipped off to say, San Diego or Nor ful, or Hawaii or Japan or Spain, that just makes the situation a little bit more difficult to deal with. So coming up with secondary and tertiary options early and often, you know I can better prepare myself and my family and my situation going forward",How early should I get my family involved in the process of planning my next career step?
s002p006s00270510e00281213,Balancing Family,"Wow, that's a tough one. Um, my favorite. That's on to two sides. I would say My favorite place to live or favorite places to live would probably be yakuza in Japan and Jacksonville, Florida. I say you cools go because it was a total culture shot and it was just an awesome place to live. You know, you see the different cultures. You see how their customs, how the traditions that they live by just the ease off being a foreigner and living in a different country was just an amazing experience. Also living in Jacksonville, you know, I'm a born and raised Georgia boy, so being a Jacksonville is like being in South Georgia. So I'm the biggest Georgia Bulldog fan there is. So, of course, got to go to the Georgia Florida games. The cocktail party, Um, and it was just awesome being around family and friends while also being able to go to work and, you know, serve the country",What has been your favorite place to live? Why?
s002p006s00282514e00291701,Balancing Family,"on example of a conflict between my career and family life with, Ah, probably the I was actually involved in a heavy relationship at one time, and the relationship didn't work out simply because, you know, I had earned my commission, and the my significant other at the time was a E five. So rather than get married on Navy, the Navy's circumstances I chose to the, you know, put it off. And that was probably the biggest, uh, conflict between the military and my personal life.",What is an example of a conflict you had between your career and family life? How did you learn from it?
s002p006s00292907e00304725,Balancing Family,"um, it's kind of kind of goes back to the whole analogy of kind of like the closest allocated to the boat again. Uh, you definitely empathize with your family and you understand who you are to them and what you mean to them and your responsibilities and how you want. Thio. Proceed going forward with your family, but at the same time you have, you know, career obligations. So that's probably like the biggest balancing job that you'll ever do as a person. You know, it's difficult, and it's not easy. One thing I will definitely say, if you don't if you don't remember anything, I see it. Just remember that you're the neighbor will always be there after you're going long after you're going, neighbor, be here. But when you decide to retire, who will be there to support you when you get out of the Navy? That's something for you, too. Definitely think about. You don't want to be standing there by yourself or giving your flag to give me your your certificates and your flags, too, like your mom or something like that, you know, so keep that in mind when your balance in home life and work",How do you manage both career and family effectively?
s002p006s00310001e00324910,Relocating,"If you do an event that you're given an opportunity to live overseas, I would say, uh, short answer everything. Get everything. Really? Um, I'm not sure what you what that encompasses for you. For me, it was a total total life changer. Ah, lot of people don't bring their cars over there, so you need to have to decide to sell your car or, you know, leave it with someone so that they could maintain it. Some people have properties. Eso You have to decide whether to sell that property or put it up for rent, which means you have to find a property manager or find someone to help take care of it. Your phone changes because you're on totally different networks than you are from being over here in the U. S. As opposed to being in Spain or Japan. Everything everything is gonna change. Um, but that's something that, you know, You sit down with your command leadership and you dig into these things and say, Hey, you know, try to answer the questions before the ass, even family wise, what are the living options for a spouse, for your spouse and for your Children in Japan or in your cool school, you know, at least sailors with dependence that were required to live on on base. So, you know, a lot of people, you know had their Children in school and their families lived in on base with him. So those are things that you have to ask yourself. Ask the question before four gets asked, and sometimes, unfortunately, things fall between the cracks because no one thought about it. But it's up to you as the service member to do that.",What should I get ready to live overseas?
s002p006s00342425e00361401,Balancing Family,"So you're moving to a new location or say a new command. First thing you should do is reach out to your sponsor. Typically, commands will sign a sponsor to you because you're a new addition to the command. And that person will be, you know, similar in rain age. Or, you know, something similar to what you have and what you are. Excuse me. So reach out to that sponsor. If you haven't gotten a sponsor, reach out to the command 99% of time. Each command has a website, uh, thio get in touch with and that command typically probably four or five months or maybe even further out. Maybe about a year before you're due to arrive, they'll send out a welcome aboard package, which includes names, sponsor name, phone numbers, command information, email addresses and things of that nature. It will also allow you to get in touch with, say, the command on Budge Mint, which is typically a navy, a spouse of someone in the command who's in charge of helping your family get acclimated to the new area and you'll reach out through your sponsor. And through that welcome aboard package, you'll be able to find schools, living areas, housing opportunities, Religious service is just about any and everything that you may need that those personnel will be able to help you out. Another resource would be the command CMC on the CMC, which is the command master chief. So he or she will always have a plethora of resource is toe help you get acclimated to the new command and the new area.",What resources should I look for when I know I am moving to a location?
s002p006s00362528e00372202,Balancing Family,"things that fall through the cracks, typically or from my experience, were cellphone plans for getting a council. You know, Horizon T Mobile, Sprint, that thing. Car insurance. A lot of people don't counsel the car insurance. Uh, service is homeservices, like, you know, electric water, cable bills and things. Things of that nature. And also just being, you know, I would say to prevent things from falling through the cracks. I think about the things that you do daily and how it may change when you transfer. Uh, and just think simple. Thanks. Simple. And just think about the basics, like what changes and that will help you to ah, um, prevent things from falling Democratics.",What kind of things may fall between the cracks when moving?
s002p006s00400408e00413619,Relocating,"before you deploy, you should get into mine. Said you're downsizing. So, um, think about having a say, a two bedroom apartment full of items. And now you're being limited to a two foot lockers and a B. What things do you absolutely need that you can't live without for the next nine months? Ah, a lot of people decided to bring, you know, say three or four sets off. You know, liberty close, um, gym clothes for working out because you still have to stay in some some sort of shape. Ah, a lot of people get care or have a room for care packages safer, like protein peanut butter. You know the little things that you can sit and eat in Iraq when you're like going to your happy place at in today. I like Reese's cups. You know, I don't eat him too often, but you know, things like that definitely say a laptop, Um, your phone, which you know, you keep on WiFi and, you know, watch movies in your spare time. Um, and just things that you like. I said, you don't extras of toiletries and things that she just can't live without, but my big thing is uniforms liberty closed, um, things to do in my spare time that I, you know, enjoy doing. I am, you know, little snacks and things of that nature.",What should I get ready before I deploy?
s002p006s00414411e00425605,"Balancing Family,Lifestyle,Military","Wow, that's that's kind of a easy one on. Nowadays, with the advances in technology, it's kind of easy. Typically, every ship you know has or every command has computers available for you to, you know, do work with an access S O. You know, whenever you have time, you know, just get on and get on the say, facebook for a few minutes, we'll get onto your email and your family have, like, a ship email and you get email, you know, every so often or, you know, whenever you have time to email your family, face a Facebook, your family if it's allowed. Also, sometimes the ships have phones. I think like carriers have phones that you can you still use calling cars and call home. Um, but typically, I would keep in touch with my family and friends and significant others through e mail while we're out to sea. And once you pull into port just like the rest of the ship, you will be searching for WiFi and trying to log on so that you can call home and call your mom and call you your girl or your boy. Uh, you know, whatever that may be. So","How do you stay in touch with family?
Does the Navy allow you to talk to your family?
How do you keep your connection with family?
How do you talk to family while serving?
What opportunities are there to stay in touch with people outside of the Navy?
What ways are there to contact your family?"
s002p006s00430710e00445524,Balancing Family,"to ensure that your your family's taken care of it. It's all about planning and thinking, thinking ahead. Eso you think about the things that you typically do day in and day out that will not be done if you aren't there. So, uh, I personally I'm a big fan of, say, auto pay. So a lot of the house bills, especially being a single guy. So my bills are on auto pay, which allow them to be paid. They want some more and it just come out regularly. So it was really just me not being there. Is the difference as far as your family? Definitely the communication needs to be. It needs to be had early and often about Hey, who's gonna do this or who's going to do that? Try to get down the schedule of say what your spouse and say, Hey, you know, here's when the oil needs to be changed in the truck or hears when I typically take out the trash. Or here's when I typically do this on also offer. Resource is for that person to reach out to for assistance if they need, you know the arm Bussmann as faras the command. Other spouses around the command that are are being left as well. Because you're not alone. You're not going out to sea by yourself. So reach out to the other wives or, say husbands that are home and who have more experience than you do when dealing with things like that, and they'll give you other opportunities. And resource is for you to reach out. Um, say, if you're having, like, trouble picking up the keys from school or something like that, So those things that I typically think about",How do you ensure your family is taken care of when you are away?
s002p006s00450507e00462316,,"the best plan to reach to be able to reach you if your family has an emergency, is was one threw off the whatever hospital or clinic that they're at? Tell them. Make sure that your family tells the service providers that the doctors that hey, I have a service member who is the save the patients Mom, Dad, brother, sister. And they're currently out to sea and give them the vessel name. And typical basically the duty station where they're they're they're leaving from, say, the U. S s. You know, whatever out off San Diego, California and this part and give them your name and they'll be able to reach you through the rail. Red Cross message. Um, if they aren't they can't reach you that way. They could probably email you, which, in my opinion, I don't think that's the best method. But reach out the Red Cross and the Red Cross message will reach the the commanding officer and you'll be notified that way and you'll be able thio between you and the command, you'll be able to make arrangements for you to, uh, developed some kind of plan for you. Thio possibly get home if you need to",What is the best plan for if your family has an emergency and you are away?
s002p006s00470300e00484128,,"military vacation is heavily dependent on your duty station, and you do the status. Typically a seagoing vessel. Say I give you a DDG, for example. They're too normal. Two big stand down periods, and that's one during the summer and one during, say, Christmas New Year's. You typically be allowed thio. Take extensive vacations. You know anywhere from no leave at all. If you don't want to O r thio say about two weeks, and you can you know ahead of time whether you will be allowed to take leave depending on the ship's schedule, of course, and you can take about two weeks and typically leave is approved, you know well, ahead of time out say anywhere from to four weeks or 2 to 6 weeks ahead of time, given when the requirements or sit and, uh, you'll be allowed to go aware of or whenever do whatever you need to use long as you meet the training requirements and you express your you're want to go on vacation in a certain area ahead of time. It's all about planning, to be honest, but if you're in a say a student status like I am here MPs, um that's a little different. We typically get to take leave periods during long breaks or in extreme circumstances, you know, whenever we don't have class, so we're even during class if it's an emergency.","What is military vacation like? (length, accural rate, types of leave, etc.)"
s002p006s00501519e00505928,Balancing Family,"best way to be happy with your time. The service is to again you think positive do right by people and stay true to yourself. Those are probably the three things I live by day in and day out. And you know, I can't be. I can be more happy, but, you know, I'd say I'm pretty happy also to playing early plan early and often working hard and doing what you're supposed to do and doing doing right. Uh, you typically get what you you request Thio as faras duty stations, for the most part. So, you know, those are probably the three biggest things I can think.",What is the best way to be happy with your time in the service?
s002p006s00511819e00521923,,"in terms of dealing with family, I'll say the leadership that empathizes the most and who also have families are probably They have probably the best habits because we, you know, to me, in my opinion, if you have a married CEO, the CEO has a CEO, if you know what I mean. You know? So he or she has to get home and, you know, balance that they have to balance that work, life, work, home life, um, balance. Just like you do. So if the demands aren't too high up on the ship, say, for example, an inside of inspection or, ah, light off inspection or something like that where it's not too demanding, too crazy, you know, coming up then typically, Thea Ciro will allow more time for the sailors to spend with their families.",What habits from military leadership are helpful or problematic?
s002p007s00061024e00075500,Challenges,"the biggest failure that I've ever had would probably be being kicked out of flight school as an answer. It definitely made me feel the lowest of the low. I felt like a total loser, and that life was pretty much coming to an end. I felt like I left my family that I let my family down, my friends down my community down. But most of all, I let myself down. But that was a learning lesson and it helped me to build a strong relationship with God. You know, because once you're in a situation like that, when you feel like you're losing everything, you go back to what you know, and that's you know, Hey, I need to talk to somebody and that somebody was got for me And he definitely taught me to be a more positive person to always look at the bright side to always look at the positive things in life and in people. And it also prompted me to become ah, surface warfare officer, and I felt like that was like the biggest and best thing for me, you know, possible being a swot is amazing. The leadership opportunities that I get day in and day out from appear standpoint from ah, subordinate standpoint and even as a division officer and you know, someday soon the department here, the leadership opportunities among diverse and you know, different backgrounds that you're able to interact with every day. It's just endless, and you know, it just your toolbox just constantly feels up with tools and Maur things to learn and more things to do, and it's amazing.",What is the biggest failure you ever had and what did you learn from it?
s002p007s00082710e00091304,"Background,Challenges,Failure","the failures that I think that makes me the most unhappy would probably be personal failures, as in failed relationships with friends. Failed relationships with, you know, say girlfriends and even professionally, were things that I feel as a person that I could have done better at managing those situations, you know, being more positive, being more helpful, being less selfish and more selfless. Those are the things that I think about, day in and day out, and but on a positive note, they helped me to build better relationships going forward.","What are the failures for which you are the most unhappy?
Can you tell me about a major failure you've had?
Describe a time you failed.
For what failure do you have the most regret?
Tell me about your most upsetting shortcoming.
What defeat makes you the most distressed?
What failures make you the most upset?
What has been your saddest time in life?
What is your biggest failure?
What made you sad?
What was the saddest time in your life?
saddest moment of your life?"
s002p007s00092802e00095423,"Challenges,Failure,JobSpecific","I think these small communities very accepting a failure effort is just about everything. Um, as a joo as a person. If you're striving to, you know, do better. You're doing all the right things, but you're coming up short. There will always be someone senior, some Pierre, even subordinates that are there to support you and help you get through in your deal.","How accepting of failure is this work environment when a good and honest effort was made?
Do you get blamed if something does not work?
How severe is failure at work?
If you screw up, but worked hard, do you get another chance?
Is failure, even if it is not your fault, held against you?"
s002p007s00104305e00114007,Challenges,"sources of support. It depends on where you're in and the situation I was. First say your senior enlisted the chief's Massachusetts. The Senior Chiefs are always there to help you get through whatever you need. Thio. It might be a little wall with, but I think that 1999% of time they give you some some good and positive advice, especially if you're you're genuine and honest with. You know, your efforts your department is your department has always there to support you. They might not have as much time as you would like to devote to your issue, but they're always there to help. And of course, Your Excellency, I have not the experience one x or seo that that doesn't have the quote. Time to sit and help you with an issue, whether through directly through themselves, o. R. Or through some other resource",What are sources of support when you took a chance and the result was poor?
s002p007s00121709e00132828,"Challenges,Failure","um, how does someone recover to failure or bump in a row? It's It's simple, It's It's kind of like football. It's a lot like football running backs. They're always talked to keep your legs moving. If you get into a tough spot, cluster ball as tight as you can, which in this situation would be the goal that you're trying to obtain. Put your head down and just keep your legs moving. So I say that as an analogy to say, Hey, if you run into a bump in the road, always keep your golden mind. Embrace it and just keep working towards that. Go. Keep pushing. Keep pushing. Keep pushing that never give up. If you give up. That's when the answer becomes no, that's the moment that you give up on you. Drop the ball or you stop moving your legs. That's when the answer becomes no, and you feel so Just keep going. Keep moving. It might. You might not go in the right direction, but go 100 miles an hour in one direction or somewhere. But just keep your legs moving and just embrace your goal. What you're trying to obtain and just keep","How does someone recover from a professional ""bump in the road""?
Can I get back on track if I made a career mistake?
How can I get over a major blunder?
How do I recover from a career failure?
How does a professional overcome a mistake?
How does someone get back on their feet after messing up?"
